2025-06-21T23:13:45.361718056Z 2025-06-21 23:13:45.361 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T23:13:45.361760656Z 	{'encoding': [1238, 1912, 3831, 2756, 3652, 3608, 386, 525, 1601, 208, 757, 878, 593, 3528, 152, 22, 2701, 1043, 2893, 746, 3452, 2902, 1991, 2098, 2861, 397, 182, 1453, 1100, 2987, 309, 951, 3552, 2253, 885, 411, 2498, 3484, 3388, 3495, 229, 3092, 1304, 1811, 3169, 2853, 3132, 2004, 1741, 2128, 2010, 3094, 1762, 3946, 3121, 2284, 38, 3675, 1853, 3083, 1737, 763, 2347, 992, 2659, 690, 2693, 3330, 1218, 1263, 2891, 903, 1958, 2416, 601, 81, 1513, 2491, 2205, 2920, 1417, 2143, 630, 1709, 1220, 3295, 2683, 1376, 2268, 3666, 609, 3610, 1227, 594, 3102, 3696, 1593, 3075, 1859, 3599, 3391, 2418, 274, 1272, 331, 1253, 2317, 952, 3321, 695, 124, 1221, 1900, 2526, 2438, 3514, 1382, 1485, 1629, 1263, 2098, 1359, 3226, 1194, 3847, 2538, 1244, 1891, 380, 3412, 744, 1333, 299, 1211, 1461, 1202, 1101, 2008, 1364, 135]}
2025-06-21T23:13:45.361823084Z 2025-06-21 23:13:45.361 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T23:13:45.361856958Z 	{'hostname_prefix': 'AMG_TimeElitism_G13T7R1', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T23:13:45.370822247Z 2025-06-21 23:13:45.370 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T23:13:45.370860048Z 2025-06-21 23:13:45.370 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T23:13:45.371601008Z 2025-06-21 23:13:45.371 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T23:13:45.371657334Z 2025-06-21 23:13:45.371 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T23:13:45.373011842Z 2025-06-21 23:13:45.372 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T23:14:05.375668597Z 2025-06-21 23:14:05.373 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T23:14:21.289591921Z 2025-06-21 23:14:21.289 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T23:14:25.374488888Z 2025-06-21 23:14:25.374 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T23:14:25.374544383Z 2025-06-21 23:14:25.374 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-21T23:14:40.505907947Z 2025-06-21 23:14:40.505 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:19.135067
