2025-06-21T22:17:41.121238343Z 2025-06-21 22:17:41.120 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T22:17:41.121284210Z 	{'encoding': [3906, 2010, 2650, 2777, 207, 2827, 3852, 171, 2354, 403, 1061, 2001, 1077, 1024, 3320, 1926, 757, 2883, 2267, 2548, 3499, 3427, 264, 3953, 585, 2501, 2724, 3059, 120, 2947, 2112, 60, 383, 1501, 749, 266, 2728, 2364, 2765, 2619, 2580, 3599, 800, 839, 2780, 3068, 676, 1368, 2250, 989, 2606, 2122, 3750, 2662, 1969, 3954, 2070, 2773, 3402, 2238, 988, 108, 3412, 262, 1550, 3336, 3426, 177, 889, 168, 3020, 3822, 632, 3158, 3818, 3875, 2754, 3759, 802, 1109, 1473, 1336, 3686, 1516, 3202, 493, 3514, 3155, 1851, 3401, 349, 1600, 3391, 2076, 3838, 675, 3478, 1715, 3536, 3501, 424, 2797, 3607, 3830, 3249, 1557, 221, 3998, 711, 284, 1429, 1503, 2081, 3420, 501, 1739, 506, 2908, 3227, 3781, 918, 198, 1176, 973, 2840, 1119, 855, 740, 484, 3263, 992, 3322, 3383, 1402, 2453, 2884, 171, 3941, 2926, 705]}
2025-06-21T22:17:41.121294900Z 2025-06-21 22:17:41.121 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T22:17:41.121299669Z 	{'hostname_prefix': 'AMG_TimeElitism_G5T10R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T22:17:41.131234172Z 2025-06-21 22:17:41.130 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T22:17:41.131270040Z 2025-06-21 22:17:41.131 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T22:17:41.132074879Z 2025-06-21 22:17:41.131 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T22:17:41.132100958Z 2025-06-21 22:17:41.131 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T22:17:41.133794004Z 2025-06-21 22:17:41.133 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T22:17:58.003069672Z 2025-06-21 22:17:58.002 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T22:18:01.134537023Z 2025-06-21 22:18:01.134 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T22:18:01.134654825Z 2025-06-21 22:18:01.134 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T22:18:01.134794519Z 2025-06-21 22:18:01.134 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-21T22:18:20.193356351Z 2025-06-21 22:18:20.193 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:22.111192
2025-06-21T22:18:20.624658948Z 2025-06-21 22:18:20.624 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:22.581001
2025-06-21T22:18:20.700304490Z 2025-06-21 22:18:20.699 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:22.651825
2025-06-21T22:18:20.787876305Z 2025-06-21 22:18:20.787 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:22.744356
2025-06-21T22:18:20.984042107Z 2025-06-21 22:18:20.983 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:22.941203
2025-06-21T22:18:22.137581251Z 2025-06-21 22:18:22.137 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-21T22:18:22.137770688Z 2025-06-21 22:18:22.137 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-21T22:18:22.143482921Z 2025-06-21 22:18:22.143 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-21T22:18:22.159233403Z 2025-06-21 22:18:22.159 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
2025-06-21T22:18:22.240287144Z 2025-06-21 22:18:22.238 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account1 with seed ssUnE3SxSV4227amjEzapehRJc5UN and address rNKuZx7zU2SDjbBDpoufKbswHp96kWmkdu
2025-06-21T22:18:22.248002257Z 2025-06-21 22:18:22.247 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed snSHpZr3XQKBgo1DTapqzkwaevpmL and address ragPkoEfd1xKpcbxagNmszVVZ7kVeRZ8vn
2025-06-21T22:18:22.280265628Z 2025-06-21 22:18:22.279 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account3 with seed shSqKH954TiBywXuogtJUAHaxwJWf and address rUw6DeDZ1UdaUJ3dC4QrpJqAMq4DswoZQA
2025-06-21T22:18:23.732311198Z 2025-06-21 22:18:23.731 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:03.036552
2025-06-21T22:18:23.849598194Z 2025-06-21 22:18:23.849 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 3 in 0:00:03.001134
2025-06-21T22:18:23.923515374Z 2025-06-21 22:18:23.923 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction D52328927F1403E8D75BD3634792C3E265445227DE69AF1CFE07E31CB89A6422 submitted successfully
2025-06-21T22:18:23.978515194Z 2025-06-21 22:18:23.978 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 3 in 0:00:02.993768
2025-06-21T22:18:24.201450618Z 2025-06-21 22:18:24.201 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:04.008613
2025-06-21T22:18:24.777127332Z 2025-06-21 22:18:24.776 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:04.000859
2025-06-21T22:18:24.821791302Z 2025-06-21 22:18:24.821 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction E17605A969D1CE226F1F4B49DB3F854F7F87DA75B3DAC9C64BFBE661D3D71DA9 submitted successfully
2025-06-21T22:18:25.618389147Z 2025-06-21 22:18:25.618 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 6ED76E2DB84200756F0BC8F2A206997E6D0382D7D3823B584C155DFBA42C57A5 submitted successfully
2025-06-21T22:18:26.650828458Z 2025-06-21 22:18:26.650 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 4 in 0:00:02.964835
2025-06-21T22:18:26.789232646Z 2025-06-21 22:18:26.788 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 4 in 0:00:03.000805
2025-06-21T22:18:26.999956358Z 2025-06-21 22:18:26.999 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 4 in 0:00:03.001301
2025-06-21T22:18:27.190372927Z 2025-06-21 22:18:27.189 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 4 in 0:00:03.008453
2025-06-21T22:18:27.703855070Z 2025-06-21 22:18:27.703 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 4 in 0:00:03.009380
2025-06-21T22:18:29.824158966Z 2025-06-21 22:18:29.823 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 5 in 0:00:03.001834
2025-06-21T22:18:30.015992951Z 2025-06-21 22:18:30.015 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 5 in 0:00:03.002050
2025-06-21T22:18:30.621597749Z 2025-06-21 22:18:30.621 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 80000000000 from Account1 to Account2 after 2 seconds using peer 0...
2025-06-21T22:18:30.622291078Z 2025-06-21 22:18:30.621 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 81000000000 from Account1 to Account3 after 2 seconds using peer 1...
2025-06-21T22:18:30.623003472Z 2025-06-21 22:18:30.622 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 82000000000 from Account1 to Account3 after 2 seconds using peer 2...
2025-06-21T22:18:30.623515679Z 2025-06-21 22:18:30.623 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 83000000000 from Account1 to Account2 after 2 seconds using peer 3...
2025-06-21T22:18:30.705060087Z 2025-06-21 22:18:30.704 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 5 in 0:00:03.002233
2025-06-21T22:18:31.173011534Z 2025-06-21 22:18:31.172 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 5 in 0:00:04.001807
2025-06-21T22:18:31.627693473Z 2025-06-21 22:18:31.627 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 5 in 0:00:05.001900
2025-06-21T22:18:33.631435621Z 2025-06-21 22:18:33.631 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 0A6A491D3076CAEE7FB734228787797ED7B7F5225E4276461BF5CC9A47E14016 submitted successfully
2025-06-21T22:18:33.673069792Z 2025-06-21 22:18:33.672 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction EFFF45BA34B49EA1A6B6A61271BD1EDDDF38055249A9EFF275E8E5A86F489E10 submitted successfully
2025-06-21T22:18:33.681614601Z 2025-06-21 22:18:33.681 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 2FDF876EBFE332686FB497602B9C1389B1549F6B0FD2568356B67C4867309D88 submitted successfully
2025-06-21T22:18:33.686760515Z 2025-06-21 22:18:33.686 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 0DF80B38012D1BC30262D7B80072FA6C9213F5AB33F4B59304E29783EC01350B submitted successfully
2025-06-21T22:18:35.707512131Z 2025-06-21 22:18:35.707 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 6 in 0:00:05.002609
2025-06-21T22:18:36.021388750Z 2025-06-21 22:18:36.020 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 6 in 0:00:06.005362
2025-06-21T22:18:36.196313596Z 2025-06-21 22:18:36.195 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 6 in 0:00:05.003304
2025-06-21T22:18:36.797378314Z 2025-06-21 22:18:36.796 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 6 in 0:00:07.007268
2025-06-21T22:18:38.631348544Z 2025-06-21 22:18:38.631 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 6 in 0:00:07.004777
2025-06-21T22:18:38.713619032Z 2025-06-21 22:18:38.713 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 7 in 0:00:03.001963
2025-06-21T22:18:39.179990436Z 2025-06-21 22:18:39.179 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 7 in 0:00:03.001794
2025-06-21T22:18:44.216582207Z 2025-06-21 22:18:44.216 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 8 in 0:00:05.002870
2025-06-21T22:18:44.724713830Z 2025-06-21 22:18:44.724 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 8 in 0:00:06.003210
2025-06-21T22:18:45.020683957Z 2025-06-21 22:18:45.020 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 7 in 0:00:09.011895
2025-06-21T22:18:47.023356869Z 2025-06-21 22:18:47.023 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 8 in 0:00:02.002129
2025-06-21T22:18:47.217803045Z 2025-06-21 22:18:47.217 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 9 in 0:00:03.001206
2025-06-21T22:18:48.810957589Z 2025-06-21 22:18:48.810 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 7 in 0:00:12.014801
2025-06-21T22:18:49.737870074Z 2025-06-21 22:18:49.737 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 9 in 0:00:05.010877
2025-06-21T22:18:50.017483907Z 2025-06-21 22:18:50.017 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 9 in 0:00:02.994554
2025-06-21T22:18:50.817948923Z 2025-06-21 22:18:50.817 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 8 in 0:00:02.004579
2025-06-21T22:18:51.191990552Z 2025-06-21 22:18:51.191 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 10 in 0:00:04.000236
2025-06-21T22:18:52.759856771Z 2025-06-21 22:18:52.759 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 10 in 0:00:03.001540
2025-06-21T22:18:52.848384421Z 2025-06-21 22:18:52.847 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 9 in 0:00:02.003122
2025-06-21T22:18:52.996496003Z 2025-06-21 22:18:52.996 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 10 in 0:00:03.001130
2025-06-21T22:18:54.812767725Z 2025-06-21 22:18:54.812 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 10 in 0:00:01.992787
2025-06-21T22:18:55.215653802Z 2025-06-21 22:18:55.215 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 11 in 0:00:04.002045
2025-06-21T22:18:55.669443057Z 2025-06-21 22:18:55.669 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 11 in 0:00:17.014635
2025-06-21T22:18:55.730009535Z 2025-06-21 22:18:55.729 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 11 in 0:00:03.001384
2025-06-21T22:18:55.997010489Z 2025-06-21 22:18:55.996 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 11 in 0:00:03.001618
2025-06-21T22:18:56.835392258Z 2025-06-21 22:18:56.835 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 11 in 0:00:02.001736
2025-06-21T22:18:58.220252077Z 2025-06-21 22:18:58.219 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 12 in 0:00:03.000909
2025-06-21T22:18:58.648477856Z 2025-06-21 22:18:58.648 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 12 in 0:00:03.001821
2025-06-21T22:18:58.764683492Z 2025-06-21 22:18:58.764 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 12 in 0:00:03.001331
