2025-06-22T07:18:15.024402321Z 2025-06-22 07:18:15.023 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T07:18:15.024473496Z 	{'encoding': [3877, 1619, 3714, 1324, 1658, 2215, 2665, 3750, 3845, 3061, 2520, 1830, 3825, 3495, 3627, 7, 983, 3386, 900, 84, 3432, 3315, 1375, 1385, 3448, 1793, 3232, 3388, 2042, 959, 3485, 3940, 970, 3233, 3356, 3091, 3832, 3107, 3245, 380, 505, 3569, 3710, 2370, 3043, 2646, 385, 622, 730, 514, 2253, 1643, 3298, 3187, 2977, 1982, 1279, 2800, 3619, 3332, 339, 2340, 3435, 2925, 3266, 1031, 1656, 1653, 3575, 897, 1103, 857, 2078, 2822, 942, 3993, 1644, 72, 953, 2051, 2854, 1538, 1196, 1163, 3882, 1083, 914, 3990, 1871, 1205, 1200, 2166, 2747, 3937, 980, 407, 3947, 2338, 791, 813, 413, 1942, 283, 3289, 2777, 3536, 3598, 335, 575, 2055, 2122, 3817, 44, 939, 1422, 1618, 2415, 1368, 2863, 1948, 2488, 3899, 1394, 3797, 2372, 970, 3062, 3585, 800, 2946, 1137, 1379, 3576, 2037, 29, 3446, 3039, 2972, 911, 2761]}
2025-06-22T07:18:15.024486019Z 2025-06-22 07:18:15.024 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T07:18:15.024494976Z 	{'hostname_prefix': 'AMG_ProposalRoulette_G21T4R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T07:18:15.033202989Z 2025-06-22 07:18:15.032 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T07:18:15.033236563Z 2025-06-22 07:18:15.033 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T07:18:15.033955721Z 2025-06-22 07:18:15.033 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T07:18:15.033990747Z 2025-06-22 07:18:15.033 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T07:18:15.035437308Z 2025-06-22 07:18:15.035 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T07:18:35.036216412Z 2025-06-22 07:18:35.035 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T07:18:58.628660105Z 2025-06-22 07:18:58.628 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T07:19:00.037154781Z 2025-06-22 07:19:00.036 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-22T07:19:00.037295878Z 2025-06-22 07:19:00.037 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-22T07:19:20.035826749Z 2025-06-22 07:19:20.035 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-22T07:19:20.035861375Z 2025-06-22 07:19:20.035 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-22T07:19:20.035949992Z 2025-06-22 07:19:20.035 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
2025-06-22T07:19:20.089761227Z 2025-06-22 07:19:20.089 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:21.377720
2025-06-22T07:19:20.301526755Z 2025-06-22 07:19:20.301 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:21.625155
2025-06-22T07:19:20.349953403Z 2025-06-22 07:19:20.349 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:21.674210
2025-06-22T07:19:20.628359249Z 2025-06-22 07:19:20.628 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:21.960369
2025-06-22T07:19:20.815377842Z 2025-06-22 07:19:20.815 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:22.145831
2025-06-22T07:19:22.040439150Z 2025-06-22 07:19:22.040 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-22T07:19:22.040510865Z 2025-06-22 07:19:22.040 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-22T07:19:22.046162026Z 2025-06-22 07:19:22.045 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-22T07:19:22.057190600Z 2025-06-22 07:19:22.057 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
2025-06-22T07:19:22.112526923Z 2025-06-22 07:19:22.112 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account1 with seed ssGAi6ZYFmkym6iuurhAdH96gpwNn and address rn1CcmiDiQZg22NgDGQVnpQyDWv7tNACBN
2025-06-22T07:19:22.123280348Z 2025-06-22 07:19:22.122 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account3 with seed sngmw3SgVBDiMFghF7gEytiTjjxV6 and address rN7iVPEn3PUJ5SZ6m1d9K6F9UKGBJVm4wu
2025-06-22T07:19:22.124868075Z 2025-06-22 07:19:22.124 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed snR4Z6z8HdFcPvuSn18kEcDTKXyba and address rwvL2SyyNV9TRkYXj8UTVDSSsF9oyZbw4a
2025-06-22T07:19:23.638355937Z 2025-06-22 07:19:23.637 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:03.009324
2025-06-22T07:19:24.308964205Z 2025-06-22 07:19:24.308 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 3 in 0:00:04.002109
2025-06-22T07:19:24.351847425Z 2025-06-22 07:19:24.351 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 3 in 0:00:04.007895
2025-06-22T07:19:24.898326004Z 2025-06-22 07:19:24.898 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:03.999521
2025-06-22T07:19:24.922961730Z 2025-06-22 07:19:24.922 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction A3968E1EC4FBF88966822B30408B66BD79D36F0E981F2B0577765DAB3B707A2F submitted successfully
2025-06-22T07:19:25.045569083Z 2025-06-22 07:19:25.045 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:05.001181
2025-06-22T07:19:25.844302278Z 2025-06-22 07:19:25.843 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction A07C40008A7477A5BAD4D17F07107EFE9ED0AE0EC19F3DC48750EEA915E37214 submitted successfully
2025-06-22T07:19:26.617884995Z 2025-06-22 07:19:26.617 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 4A1E7D05494E16A79D09B819141BE6E5CF776A88E7A6F55CD4AA4DCB9399E457 submitted successfully
2025-06-22T07:19:28.329897122Z 2025-06-22 07:19:28.329 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 4 in 0:00:04.001228
2025-06-22T07:19:28.394228360Z 2025-06-22 07:19:28.393 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 4 in 0:00:04.031003
2025-06-22T07:19:28.656476745Z 2025-06-22 07:19:28.656 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 4 in 0:00:04.994975
2025-06-22T07:19:28.820303646Z 2025-06-22 07:19:28.819 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 4 in 0:00:04.001087
2025-06-22T07:19:29.059800513Z 2025-06-22 07:19:29.059 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 4 in 0:00:04.006309
2025-06-22T07:19:31.619354631Z 2025-06-22 07:19:31.618 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 80000000000 from Account1 to Account2 after 2 seconds using peer 0...
2025-06-22T07:19:31.619857341Z 2025-06-22 07:19:31.619 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 81000000000 from Account1 to Account3 after 2 seconds using peer 1...
2025-06-22T07:19:31.620316187Z 2025-06-22 07:19:31.620 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 82000000000 from Account1 to Account3 after 2 seconds using peer 2...
