2025-06-22T02:32:27.828001626Z 2025-06-22 02:32:27.827 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T02:32:27.828081717Z 	{'encoding': [1520, 408, 97, 2525, 3208, 904, 8, 3216, 2855, 274, 537, 799, 2144, 1631, 68, 736, 1063, 2938, 2376, 3276, 2411, 2221, 1055, 3952, 3546, 274, 2991, 1034, 68, 1215, 2141, 3888, 35, 2195, 1201, 3563, 946, 847, 837, 451, 1528, 2112, 3462, 3642, 1898, 2739, 3544, 677, 566, 1892, 776, 3655, 2577, 588, 791, 307, 2245, 2408, 3476, 2118, 3673, 2867, 3043, 1095, 2527, 1112, 2640, 1705, 643, 1900, 1727, 2210, 1435, 988, 793, 611, 113, 2927, 2127, 3631, 3188, 3283, 2968, 229, 3255, 1479, 3961, 2337, 2258, 1497, 2020, 93, 2453, 3219, 2878, 1472, 3244, 2658, 2553, 2093, 1249, 618, 1299, 425, 1652, 653, 1121, 1654, 833, 3666, 1758, 940, 182, 1199, 1511, 1312, 1819, 1998, 149, 2131, 3065, 1691, 177, 3609, 549, 220, 1681, 2654, 3708, 3792, 477, 1947, 3318, 886, 1629, 1506, 885, 2927, 3602, 675]}
2025-06-22T02:32:27.828095804Z 2025-06-22 02:32:27.827 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T02:32:27.828105482Z 	{'hostname_prefix': 'AMG_TimeTournament_G43T5R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T02:32:27.836580123Z 2025-06-22 02:32:27.836 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T02:32:27.836608848Z 2025-06-22 02:32:27.836 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T02:32:27.837355046Z 2025-06-22 02:32:27.837 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T02:32:27.837378530Z 2025-06-22 02:32:27.837 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T02:32:27.838699463Z 2025-06-22 02:32:27.838 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T02:32:47.839514705Z 2025-06-22 02:32:47.838 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T02:33:02.520959768Z 2025-06-22 02:33:02.520 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T02:33:02.840114517Z 2025-06-22 02:33:02.839 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-22T02:33:02.840260432Z 2025-06-22 02:33:02.840 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-22T02:33:20.062065084Z 2025-06-22 02:33:20.061 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:17.494082
2025-06-22T02:33:20.412676489Z 2025-06-22 02:33:20.412 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:17.849690
2025-06-22T02:33:20.477149472Z 2025-06-22 02:33:20.476 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:17.892906
2025-06-22T02:33:20.559702993Z 2025-06-22 02:33:20.559 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:17.957965
2025-06-22T02:33:20.724169667Z 2025-06-22 02:33:20.723 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:18.158527
2025-06-22T02:33:21.842903385Z 2025-06-22 02:33:21.842 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-22T02:33:21.843054681Z 2025-06-22 02:33:21.842 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-22T02:33:21.848815231Z 2025-06-22 02:33:21.848 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-22T02:33:21.864797189Z 2025-06-22 02:33:21.864 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
2025-06-22T02:33:21.877981088Z 2025-06-22 02:33:21.877 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account1 with seed snSgCJCCvPr3CJxFc3Am37vFYFLBL and address rLnhmaZTEHwouvMubuU62pFa3gqL5bj4ys
2025-06-22T02:33:21.944751947Z 2025-06-22 02:33:21.944 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed shEHgRA41ThRtx5XRBPMgaZfHPzwU and address rJh5Rwq7rg4gvK4jqj47sbKj9dPXmQYMZa
2025-06-22T02:33:21.946844916Z 2025-06-22 02:33:21.946 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account3 with seed shwfmqNxdp4Hmp1eKEn1a1ydLqcaN and address rs8t5EAycFPLvX7tFsoSbvGZcFaxzL7jA1
2025-06-22T02:33:23.157118234Z 2025-06-22 02:33:23.156 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 3 in 0:00:03.001308
2025-06-22T02:33:23.458570135Z 2025-06-22 02:33:23.458 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction FDFBC7FB3E57BA7F8B502029DFA800312D98185B6D5F78A0D047E8D545B9E509 submitted successfully
2025-06-22T02:33:23.471488402Z 2025-06-22 02:33:23.471 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:03.001912
2025-06-22T02:33:23.510132715Z 2025-06-22 02:33:23.509 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 3 in 0:00:03.059135
2025-06-22T02:33:23.551185123Z 2025-06-22 02:33:23.550 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:03.033316
2025-06-22T02:33:24.355002125Z 2025-06-22 02:33:24.354 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 04CFA33B8459DDDB4FEC3A69C06B485F405C8FA42EECD9B8D58A8CE5E0102046 submitted successfully
2025-06-22T02:33:24.722135049Z 2025-06-22 02:33:24.721 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:04.001910
