2025-06-22T02:03:24.965148884Z 2025-06-22 02:03:24.964 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T02:03:24.965210861Z 	{'encoding': [1447, 3283, 103, 2267, 1039, 1681, 525, 1495, 3778, 1130, 2070, 1978, 2923, 1450, 62, 3650, 2019, 717, 2040, 2180, 3124, 1389, 2010, 2171, 3032, 684, 2340, 2454, 2080, 1013, 247, 3931, 1459, 926, 3379, 3137, 2353, 3786, 123, 3002, 415, 3815, 3059, 1385, 1309, 1631, 1257, 3683, 2180, 3720, 2614, 3029, 902, 1075, 2911, 378, 1693, 1638, 2854, 1862, 3439, 3166, 2257, 331, 748, 2265, 1823, 1870, 907, 1000, 2851, 1073, 3088, 182, 3560, 1375, 26, 1302, 2029, 2277, 3501, 1455, 1903, 2306, 2337, 665, 3395, 3379, 754, 3673, 483, 2580, 653, 3198, 3321, 458, 1107, 3072, 585, 2189, 1310, 2847, 906, 1198, 2246, 2752, 1002, 918, 820, 26, 1164, 3451, 2494, 2636, 569, 2569, 1153, 3815, 1971, 386, 1754, 3057, 3089, 2619, 2006, 2398, 1013, 3414, 2673, 402, 2017, 68, 3115, 3619, 3101, 2981, 126, 1183, 2953, 2493]}
2025-06-22T02:03:24.965277517Z 2025-06-22 02:03:24.965 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T02:03:24.965315208Z 	{'hostname_prefix': 'AMG_TimeTournament_G39T2R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T02:03:24.982056977Z 2025-06-22 02:03:24.981 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T02:03:24.982136507Z 2025-06-22 02:03:24.982 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T02:03:24.982964311Z 2025-06-22 02:03:24.982 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T02:03:24.983052297Z 2025-06-22 02:03:24.982 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T02:03:24.984518968Z 2025-06-22 02:03:24.984 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T02:03:44.985139551Z 2025-06-22 02:03:44.984 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T02:03:53.237127033Z 2025-06-22 02:03:53.236 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T02:03:54.985817453Z 2025-06-22 02:03:54.985 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-22T02:03:54.985875893Z 2025-06-22 02:03:54.985 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-22T02:04:10.454807831Z 2025-06-22 02:04:10.454 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:17.145596
2025-06-22T02:04:10.532431186Z 2025-06-22 02:04:10.532 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:17.221246
2025-06-22T02:04:10.791230962Z 2025-06-22 02:04:10.790 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:17.515837
2025-06-22T02:04:10.893122951Z 2025-06-22 02:04:10.892 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:17.581378
2025-06-22T02:04:10.989803476Z 2025-06-22 02:04:10.989 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:17.679133
2025-06-22T02:04:11.988530288Z 2025-06-22 02:04:11.988 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-22T02:04:11.988670393Z 2025-06-22 02:04:11.988 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-22T02:04:11.994453117Z 2025-06-22 02:04:11.994 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-22T02:04:12.028744645Z 2025-06-22 02:04:12.028 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
2025-06-22T02:04:12.034582463Z 2025-06-22 02:04:12.028 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account1 with seed ssxEZt8A32osnjihsdYjBPkmibDnh and address rDvyKMRdRpQuGzVCfV3wN8yszCF6ocFunF
2025-06-22T02:04:12.044063714Z 2025-06-22 02:04:12.043 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed sndDxMgbDBpzhvBPapHWhjWGTmnpJ and address rsfAXQS1XgBmZ5WT6xGpRNqppnDUwabc7L
2025-06-22T02:04:12.063724353Z 2025-06-22 02:04:12.063 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account3 with seed shxSfnA49i8VbVHrub4jQZNxazM1A and address raBa4TsSGL3TUnFxTdGDwaCmp3idzwYsnQ
2025-06-22T02:04:13.689024578Z 2025-06-22 02:04:13.688 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 3 in 0:00:03.000731
2025-06-22T02:04:13.927558589Z 2025-06-22 02:04:13.927 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 8C891AB96FAC094B7E1FA59765FC4E4C6D6C80218159EF940730F819D1A45BA0 submitted successfully
2025-06-22T02:04:13.939086376Z 2025-06-22 02:04:13.938 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:03.002588
2025-06-22T02:04:14.035629119Z 2025-06-22 02:04:14.035 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:03.025128
2025-06-22T02:04:14.421783020Z 2025-06-22 02:04:14.421 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:04.000228
2025-06-22T02:04:14.974560989Z 2025-06-22 02:04:14.974 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 3 in 0:00:04.000112
2025-06-22T02:04:14.981292706Z 2025-06-22 02:04:14.981 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 3A9B1A122F54D24913AA0643BCE8B07FACFB683E047BF505AC6F7DCAF4A8BC87 submitted successfully
2025-06-22T02:04:15.744196109Z 2025-06-22 02:04:15.743 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction E8E7D8D5B0C03537E4495EBBBD0D657D1E8496043EB35C5FF142CD1A9912355E submitted successfully
2025-06-22T02:04:17.524350043Z 2025-06-22 02:04:17.523 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 4 in 0:00:04.000149
2025-06-22T02:04:18.003071584Z 2025-06-22 02:04:18.002 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 4 in 0:00:03.981202
2025-06-22T02:04:18.462466715Z 2025-06-22 02:04:18.462 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 4 in 0:00:04.001431
2025-06-22T02:04:18.816302171Z 2025-06-22 02:04:18.815 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 4 in 0:00:05.000422
2025-06-22T02:04:18.909047310Z 2025-06-22 02:04:18.908 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 4 in 0:00:04.009445
2025-06-22T02:04:20.744991639Z 2025-06-22 02:04:20.744 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 80000000000 from Account1 to Account2 after 2 seconds using peer 0...
2025-06-22T02:04:20.745632119Z 2025-06-22 02:04:20.745 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 81000000000 from Account1 to Account3 after 2 seconds using peer 1...
2025-06-22T02:04:20.746019470Z 2025-06-22 02:04:20.745 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 82000000000 from Account1 to Account3 after 2 seconds using peer 2...
2025-06-22T02:04:20.746621738Z 2025-06-22 02:04:20.746 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 83000000000 from Account1 to Account2 after 2 seconds using peer 3...
2025-06-22T02:04:21.537002796Z 2025-06-22 02:04:21.536 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 5 in 0:00:04.002806
2025-06-22T02:04:21.900972524Z 2025-06-22 02:04:21.900 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 5 in 0:00:02.999401
2025-06-22T02:04:22.002509870Z 2025-06-22 02:04:22.002 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 5 in 0:00:04.001236
2025-06-22T02:04:22.433911266Z 2025-06-22 02:04:22.433 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 5 in 0:00:04.003457
2025-06-22T02:04:23.369273725Z 2025-06-22 02:04:23.368 | ERROR    | rocket_controller.iteration_type:perform_transaction:245 - Error while submitting transaction: Request failed, actNotFound: Account not found.
2025-06-22T02:04:23.770308566Z 2025-06-22 02:04:23.769 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction F25C6DA4989B7300344F9AD7FB856B8C01D4B0ED329F1C31A53CF454037D2A1C submitted successfully
2025-06-22T02:04:23.779832407Z 2025-06-22 02:04:23.779 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction A64FF14DF9C5482D8C66051E45505ED14BEEB6C67FDB0C62EEEDCB4BCC0FE70D submitted successfully
2025-06-22T02:04:23.780189201Z 2025-06-22 02:04:23.779 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction E23621E34FA34F1A5D434D07AD69A4DB04ECF3332DFB05281C81B751EE23E1D4 submitted successfully
2025-06-22T02:04:25.520570616Z 2025-06-22 02:04:25.520 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 6 in 0:00:04.000285
2025-06-22T02:04:25.814774022Z 2025-06-22 02:04:25.814 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 5 in 0:00:07.018446
2025-06-22T02:04:25.901851903Z 2025-06-22 02:04:25.901 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 6 in 0:00:04.001299
2025-06-22T02:04:25.986622706Z 2025-06-22 02:04:25.986 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 6 in 0:00:04.001653
