2025-06-21T14:44:35.013854572Z 2025-06-21 14:44:35.013 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T14:44:35.013938881Z 	{'encoding': [2863, 293, 1356, 1448, 1384, 2521, 1100, 1571, 1327, 1337, 1812, 2124, 694, 2035, 1384, 3960, 3802, 3615, 2271, 2845, 1477, 264, 76, 3510, 2905, 387, 597, 3773, 1596, 1431, 2314, 1998, 933, 2648, 939, 3915, 3234, 1960, 3416, 2954, 2964, 8, 3174, 1699, 1852, 295, 339, 3532, 1199, 1415, 865, 476, 2743, 2402, 1768, 3145, 3697, 2590, 1683, 903, 3506, 2565, 3526, 3795, 1746, 3921, 2370, 2181, 3955, 2891, 2164, 2018, 2428, 3186, 1189, 2993, 2954, 3114, 3505, 2978, 3655, 120, 2803, 1783, 3010, 2394, 2723, 1317, 3111, 1667, 3230, 3003, 3640, 1944, 2434, 1075, 1083, 1972, 3923, 3539, 3505, 2086, 1525, 1060, 2850, 2700, 3105, 856, 1077, 1432, 237, 2696, 272, 2203, 1219, 3779, 170, 1721, 3170, 3245, 2312, 268, 3200, 2647, 3094, 3830, 1202, 257, 830, 1552, 1125, 159, 3630, 2602, 2984, 3010, 601, 2973, 2461, 1929]}
2025-06-21T14:44:35.013952306Z 2025-06-21 14:44:35.013 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T14:44:35.013961644Z 	{'hostname_prefix': 'AMG_TournamentDCD_G1T9R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T14:44:35.022623557Z 2025-06-21 14:44:35.022 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T14:44:35.022692487Z 2025-06-21 14:44:35.022 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T14:44:35.023389542Z 2025-06-21 14:44:35.023 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T14:44:35.023453192Z 2025-06-21 14:44:35.023 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T14:44:35.024765868Z 2025-06-21 14:44:35.024 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T14:44:55.025438882Z 2025-06-21 14:44:55.025 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T14:45:21.120546729Z 2025-06-21 14:45:21.120 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T14:45:25.026755887Z 2025-06-21 14:45:25.025 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T14:45:25.026972385Z 2025-06-21 14:45:25.026 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-21T14:45:40.025293733Z 2025-06-21 14:45:40.024 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-21T14:45:40.025348666Z 2025-06-21 14:45:40.025 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-21T14:45:40.025591465Z 2025-06-21 14:45:40.025 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
2025-06-21T14:45:40.404482758Z 2025-06-21 14:45:40.404 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:19.198703
2025-06-21T14:45:40.461449519Z 2025-06-21 14:45:40.461 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:19.285269
2025-06-21T14:45:40.613215830Z 2025-06-21 14:45:40.612 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:19.454986
2025-06-21T14:45:40.833003779Z 2025-06-21 14:45:40.832 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:19.672934
2025-06-21T14:45:40.918383137Z 2025-06-21 14:45:40.917 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:19.723283
2025-06-21T14:45:42.029119680Z 2025-06-21 14:45:42.028 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-21T14:45:42.029277979Z 2025-06-21 14:45:42.029 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-21T14:45:42.035009333Z 2025-06-21 14:45:42.034 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-21T14:45:42.055969889Z 2025-06-21 14:45:42.055 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
2025-06-21T14:45:42.069988809Z 2025-06-21 14:45:42.069 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account1 with seed saDNi9sPNvBKrFVsyxisjsfEAcE7t and address r4UQuu5gLcFeehk3yG9hCFs8CvHVEo98F8
2025-06-21T14:45:42.089341532Z 2025-06-21 14:45:42.089 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed ssPKUW2wWtx6HqxPPe2eAQJgr6YmD and address rwLNkSAWe5rCGdWiZKVouxorg7PmVKJmqc
2025-06-21T14:45:42.103896013Z 2025-06-21 14:45:42.103 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account3 with seed ssXANHsmPtvbKaokCrfdzXzgpMUzJ and address rpec7grk64xYC68P9s8KDirea5FY6Vg65Y
2025-06-21T14:45:43.414056585Z 2025-06-21 14:45:43.413 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:02.969174
2025-06-21T14:45:43.636277816Z 2025-06-21 14:45:43.635 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 3 in 0:00:03.000601
2025-06-21T14:45:43.843917053Z 2025-06-21 14:45:43.843 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 3 in 0:00:02.961585
2025-06-21T14:45:44.471080619Z 2025-06-21 14:45:44.470 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:04.002815
2025-06-21T14:45:44.535798283Z 2025-06-21 14:45:44.535 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 0D7936C4F597FD2A8781E8C11B1067D58F14A3A6B77E40022BAB981B7308FA51 submitted successfully
2025-06-21T14:45:44.800704408Z 2025-06-21 14:45:44.800 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 3447BA209A49B845B9E94632D6DE944925666A012DF4924732514012B70989EC submitted successfully
2025-06-21T14:45:44.837014315Z 2025-06-21 14:45:44.836 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:04.002546
2025-06-21T14:45:45.535487201Z 2025-06-21 14:45:45.535 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 5CDF17749CE7E66FDA93C3389D00C3C8AFE4295C4900B16E76B26680D24CD59D submitted successfully
2025-06-21T14:45:46.436785382Z 2025-06-21 14:45:46.436 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 4 in 0:00:03.002012
2025-06-21T14:45:46.880932707Z 2025-06-21 14:45:46.880 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 4 in 0:00:03.002001
2025-06-21T14:45:47.399464714Z 2025-06-21 14:45:47.399 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 4 in 0:00:03.000442
