node_id,sender account alias,receiver account alias,amount,tx_hash,validated
0,None,Account2,100001000000,1F010F728EE3A3887D56B95F9A1CF76BEB9C06713B53EB55D46977073A1B6656,True
0,None,Account1,100001000000,A7C5C2CEB63006AE3FE37D7CA68744C8751D77AC0A45012B41E7578790093E59,True
0,None,Account3,100001000000,77EFF39F377CB44EEC8BBF59ED053519F203DE6F57BD30FF19D5C3589E873677,True
0,Account1,Account3,82000000000,08FB4A0251F8E2768B031FA4F2D68BF69F237BAF0AF5718D9CA5842F8153E3A0,False
0,Account1,Account2,80000000000,B8FDE91A09D0ACBF221CCC278E0BFFD85F0328BAC3B80678B0A96BE1707A4474,True
0,Account1,Account3,81000000000,EB5443A896345C7CEB64CE15CBE7DF447EDBAEAC4F2A09A187657508818B0B7C,False
0,Account1,Account2,83000000000,974C1F98212B459771673209AB5ABB827880986CCB7FF2DF510507B81200653E,False
1,None,Account2,100001000000,1F010F728EE3A3887D56B95F9A1CF76BEB9C06713B53EB55D46977073A1B6656,True
1,None,Account1,100001000000,A7C5C2CEB63006AE3FE37D7CA68744C8751D77AC0A45012B41E7578790093E59,True
1,None,Account3,100001000000,77EFF39F377CB44EEC8BBF59ED053519F203DE6F57BD30FF19D5C3589E873677,True
1,Account1,Account3,82000000000,08FB4A0251F8E2768B031FA4F2D68BF69F237BAF0AF5718D9CA5842F8153E3A0,False
1,Account1,Account2,80000000000,B8FDE91A09D0ACBF221CCC278E0BFFD85F0328BAC3B80678B0A96BE1707A4474,True
1,Account1,Account3,81000000000,EB5443A896345C7CEB64CE15CBE7DF447EDBAEAC4F2A09A187657508818B0B7C,False
1,Account1,Account2,83000000000,974C1F98212B459771673209AB5ABB827880986CCB7FF2DF510507B81200653E,False
2,None,Account2,100001000000,1F010F728EE3A3887D56B95F9A1CF76BEB9C06713B53EB55D46977073A1B6656,True
2,None,Account1,100001000000,A7C5C2CEB63006AE3FE37D7CA68744C8751D77AC0A45012B41E7578790093E59,True
2,None,Account3,100001000000,77EFF39F377CB44EEC8BBF59ED053519F203DE6F57BD30FF19D5C3589E873677,True
2,Account1,Account3,82000000000,08FB4A0251F8E2768B031FA4F2D68BF69F237BAF0AF5718D9CA5842F8153E3A0,False
2,Account1,Account2,80000000000,B8FDE91A09D0ACBF221CCC278E0BFFD85F0328BAC3B80678B0A96BE1707A4474,True
2,Account1,Account3,81000000000,EB5443A896345C7CEB64CE15CBE7DF447EDBAEAC4F2A09A187657508818B0B7C,False
2,Account1,Account2,83000000000,974C1F98212B459771673209AB5ABB827880986CCB7FF2DF510507B81200653E,False
3,None,Account2,100001000000,1F010F728EE3A3887D56B95F9A1CF76BEB9C06713B53EB55D46977073A1B6656,True
3,None,Account1,100001000000,A7C5C2CEB63006AE3FE37D7CA68744C8751D77AC0A45012B41E7578790093E59,True
3,None,Account3,100001000000,77EFF39F377CB44EEC8BBF59ED053519F203DE6F57BD30FF19D5C3589E873677,True
3,Account1,Account3,82000000000,08FB4A0251F8E2768B031FA4F2D68BF69F237BAF0AF5718D9CA5842F8153E3A0,False
3,Account1,Account2,80000000000,B8FDE91A09D0ACBF221CCC278E0BFFD85F0328BAC3B80678B0A96BE1707A4474,True
3,Account1,Account3,81000000000,EB5443A896345C7CEB64CE15CBE7DF447EDBAEAC4F2A09A187657508818B0B7C,False
3,Account1,Account2,83000000000,974C1F98212B459771673209AB5ABB827880986CCB7FF2DF510507B81200653E,False
4,None,Account2,100001000000,1F010F728EE3A3887D56B95F9A1CF76BEB9C06713B53EB55D46977073A1B6656,True
4,None,Account1,100001000000,A7C5C2CEB63006AE3FE37D7CA68744C8751D77AC0A45012B41E7578790093E59,True
4,None,Account3,100001000000,77EFF39F377CB44EEC8BBF59ED053519F203DE6F57BD30FF19D5C3589E873677,True
4,Account1,Account3,82000000000,08FB4A0251F8E2768B031FA4F2D68BF69F237BAF0AF5718D9CA5842F8153E3A0,False
4,Account1,Account2,80000000000,B8FDE91A09D0ACBF221CCC278E0BFFD85F0328BAC3B80678B0A96BE1707A4474,True
4,Account1,Account3,81000000000,EB5443A896345C7CEB64CE15CBE7DF447EDBAEAC4F2A09A187657508818B0B7C,False
4,Account1,Account2,83000000000,974C1F98212B459771673209AB5ABB827880986CCB7FF2DF510507B81200653E,False
