peer_id,peer_to_id,ledger_seq,ledger_hash,raw_contents
1,3,2,7271cfd9bbc8145ea7f68ce095f36dd1fb16fccff2344894df912798312f380b,[]
4,3,2,7271cfd9bbc8145ea7f68ce095f36dd1fb16fccff2344894df912798312f380b,[]
2,3,2,7271cfd9bbc8145ea7f68ce095f36dd1fb16fccff2344894df912798312f380b,[]
3,4,2,7271cfd9bbc8145ea7f68ce095f36dd1fb16fccff2344894df912798312f380b,[]
0,4,2,7271cfd9bbc8145ea7f68ce095f36dd1fb16fccff2344894df912798312f380b,[]
3,1,3,d16d2465dbe1950f262aa0f78e78832d9655dd55fb02c8ef26297ce2186ebd90,[]
1,4,3,d16d2465dbe1950f262aa0f78e78832d9655dd55fb02c8ef26297ce2186ebd90,[]
2,4,3,d16d2465dbe1950f262aa0f78e78832d9655dd55fb02c8ef26297ce2186ebd90,[]
0,3,3,d16d2465dbe1950f262aa0f78e78832d9655dd55fb02c8ef26297ce2186ebd90,[]
4,1,3,d16d2465dbe1950f262aa0f78e78832d9655dd55fb02c8ef26297ce2186ebd90,[]
0,4,4,1af2fcfbe27467d529ea27a49a73d8d5497a0839bbb018c099af8ace7c1c8e76,[]
3,2,4,1af2fcfbe27467d529ea27a49a73d8d5497a0839bbb018c099af8ace7c1c8e76,[]
1,3,4,1af2fcfbe27467d529ea27a49a73d8d5497a0839bbb018c099af8ace7c1c8e76,[]
4,3,4,1af2fcfbe27467d529ea27a49a73d8d5497a0839bbb018c099af8ace7c1c8e76,[]
2,4,4,1af2fcfbe27467d529ea27a49a73d8d5497a0839bbb018c099af8ace7c1c8e76,[]
0,4,5,2422abfdca4428c8cebfab33ee9b45efd3e37f5aacb4b2e0d9846815d9b620a8,"['51082084C6B8A05AD83D7FAF1BC392980854C86C07437F57CFCA3F8FA6696E6B', 'F049B71C6FAF840A2123FD15EBDCD72D20E5C23F2425818D896777848E7B817E', 'FE6302561A0DD0347EF045C2AAB72A9BFE7623EE0592ECFB8E264EEE3020F1FA']"
2,4,5,2422abfdca4428c8cebfab33ee9b45efd3e37f5aacb4b2e0d9846815d9b620a8,"['51082084C6B8A05AD83D7FAF1BC392980854C86C07437F57CFCA3F8FA6696E6B', 'F049B71C6FAF840A2123FD15EBDCD72D20E5C23F2425818D896777848E7B817E', 'FE6302561A0DD0347EF045C2AAB72A9BFE7623EE0592ECFB8E264EEE3020F1FA']"
3,4,5,2422abfdca4428c8cebfab33ee9b45efd3e37f5aacb4b2e0d9846815d9b620a8,"['51082084C6B8A05AD83D7FAF1BC392980854C86C07437F57CFCA3F8FA6696E6B', 'F049B71C6FAF840A2123FD15EBDCD72D20E5C23F2425818D896777848E7B817E', 'FE6302561A0DD0347EF045C2AAB72A9BFE7623EE0592ECFB8E264EEE3020F1FA']"
1,3,5,2422abfdca4428c8cebfab33ee9b45efd3e37f5aacb4b2e0d9846815d9b620a8,"['51082084C6B8A05AD83D7FAF1BC392980854C86C07437F57CFCA3F8FA6696E6B', 'F049B71C6FAF840A2123FD15EBDCD72D20E5C23F2425818D896777848E7B817E', 'FE6302561A0DD0347EF045C2AAB72A9BFE7623EE0592ECFB8E264EEE3020F1FA']"
4,3,5,2422abfdca4428c8cebfab33ee9b45efd3e37f5aacb4b2e0d9846815d9b620a8,"['51082084C6B8A05AD83D7FAF1BC392980854C86C07437F57CFCA3F8FA6696E6B', 'F049B71C6FAF840A2123FD15EBDCD72D20E5C23F2425818D896777848E7B817E', 'FE6302561A0DD0347EF045C2AAB72A9BFE7623EE0592ECFB8E264EEE3020F1FA']"
3,2,6,2af1244380b28bcccfa263542a96cae88057026be608eccb734f7a9a3efbd8f8,[]
0,3,6,2af1244380b28bcccfa263542a96cae88057026be608eccb734f7a9a3efbd8f8,[]
1,4,6,2af1244380b28bcccfa263542a96cae88057026be608eccb734f7a9a3efbd8f8,[]
4,3,6,2af1244380b28bcccfa263542a96cae88057026be608eccb734f7a9a3efbd8f8,[]
2,4,6,2af1244380b28bcccfa263542a96cae88057026be608eccb734f7a9a3efbd8f8,[]
3,4,7,ea226c9d6873754a2edef7f0331e0c938c776b055710a1094b060bed0a3d4ca3,['55625297797A334408795F2C71515487D5B47F6A5A1760F51DE52940F16430EF']
4,2,7,ea226c9d6873754a2edef7f0331e0c938c776b055710a1094b060bed0a3d4ca3,['55625297797A334408795F2C71515487D5B47F6A5A1760F51DE52940F16430EF']
2,3,7,ea226c9d6873754a2edef7f0331e0c938c776b055710a1094b060bed0a3d4ca3,['55625297797A334408795F2C71515487D5B47F6A5A1760F51DE52940F16430EF']
1,3,7,ea226c9d6873754a2edef7f0331e0c938c776b055710a1094b060bed0a3d4ca3,['55625297797A334408795F2C71515487D5B47F6A5A1760F51DE52940F16430EF']
0,3,7,ea226c9d6873754a2edef7f0331e0c938c776b055710a1094b060bed0a3d4ca3,['55625297797A334408795F2C71515487D5B47F6A5A1760F51DE52940F16430EF']
3,2,8,877b514b9740f5761321cf7cc15f0977da53cd6e20b132fa04ea21b1b2d223d4,[]
1,3,8,877b514b9740f5761321cf7cc15f0977da53cd6e20b132fa04ea21b1b2d223d4,[]
4,3,8,877b514b9740f5761321cf7cc15f0977da53cd6e20b132fa04ea21b1b2d223d4,[]
2,1,8,877b514b9740f5761321cf7cc15f0977da53cd6e20b132fa04ea21b1b2d223d4,[]
0,4,8,877b514b9740f5761321cf7cc15f0977da53cd6e20b132fa04ea21b1b2d223d4,[]
3,4,9,d478411a27aba90b5938bdb95cac6983abddacfc8fcde513e37767037324300f,[]
0,3,9,d478411a27aba90b5938bdb95cac6983abddacfc8fcde513e37767037324300f,[]
1,4,9,d478411a27aba90b5938bdb95cac6983abddacfc8fcde513e37767037324300f,[]
2,4,9,d478411a27aba90b5938bdb95cac6983abddacfc8fcde513e37767037324300f,[]
4,3,9,d478411a27aba90b5938bdb95cac6983abddacfc8fcde513e37767037324300f,[]
0,4,10,6972ed216f2ca4f510a45c4ff2c44e5a272f0a4116a690f01c8a22c32fe6746e,[]
1,4,10,6972ed216f2ca4f510a45c4ff2c44e5a272f0a4116a690f01c8a22c32fe6746e,[]
4,3,10,6972ed216f2ca4f510a45c4ff2c44e5a272f0a4116a690f01c8a22c32fe6746e,[]
2,4,10,6972ed216f2ca4f510a45c4ff2c44e5a272f0a4116a690f01c8a22c32fe6746e,[]
3,4,10,6972ed216f2ca4f510a45c4ff2c44e5a272f0a4116a690f01c8a22c32fe6746e,[]
0,2,11,360b8aa52f0f409453c401b8d3c21f2d338ead06bbcac16cc2d3c62b306e8278,[]
1,4,11,360b8aa52f0f409453c401b8d3c21f2d338ead06bbcac16cc2d3c62b306e8278,[]
4,2,11,360b8aa52f0f409453c401b8d3c21f2d338ead06bbcac16cc2d3c62b306e8278,[]
2,3,11,360b8aa52f0f409453c401b8d3c21f2d338ead06bbcac16cc2d3c62b306e8278,[]
3,4,11,360b8aa52f0f409453c401b8d3c21f2d338ead06bbcac16cc2d3c62b306e8278,[]
0,3,12,cf6072eba4356f5cdb093ec6d57f8d0421e51883db0f6530ea94b9f9b47319bf,[]
1,3,12,cf6072eba4356f5cdb093ec6d57f8d0421e51883db0f6530ea94b9f9b47319bf,[]
4,2,12,cf6072eba4356f5cdb093ec6d57f8d0421e51883db0f6530ea94b9f9b47319bf,[]
2,4,12,cf6072eba4356f5cdb093ec6d57f8d0421e51883db0f6530ea94b9f9b47319bf,[]
3,2,12,cf6072eba4356f5cdb093ec6d57f8d0421e51883db0f6530ea94b9f9b47319bf,[]
0,3,13,01e0b0c7e26c73d95a2e142da575661f9e2d719d42d98477a2ab1d400b1f5a62,[]
1,3,13,01e0b0c7e26c73d95a2e142da575661f9e2d719d42d98477a2ab1d400b1f5a62,[]
4,1,13,01e0b0c7e26c73d95a2e142da575661f9e2d719d42d98477a2ab1d400b1f5a62,[]
2,4,13,01e0b0c7e26c73d95a2e142da575661f9e2d719d42d98477a2ab1d400b1f5a62,[]
3,4,13,01e0b0c7e26c73d95a2e142da575661f9e2d719d42d98477a2ab1d400b1f5a62,[]
0,4,14,d4c991e034aa06fb841cd6c845c70b60b54fa5e634fafa6cfbfc2fb7da1a6e01,[]
1,3,14,d4c991e034aa06fb841cd6c845c70b60b54fa5e634fafa6cfbfc2fb7da1a6e01,[]
4,0,14,d4c991e034aa06fb841cd6c845c70b60b54fa5e634fafa6cfbfc2fb7da1a6e01,[]
2,3,14,d4c991e034aa06fb841cd6c845c70b60b54fa5e634fafa6cfbfc2fb7da1a6e01,[]
3,2,14,d4c991e034aa06fb841cd6c845c70b60b54fa5e634fafa6cfbfc2fb7da1a6e01,[]
0,2,15,8a10148f48fa0a13287affb80e9e26a63b855aa5fc3b229e48b473e7b8e3b886,[]
1,4,15,8a10148f48fa0a13287affb80e9e26a63b855aa5fc3b229e48b473e7b8e3b886,[]
4,3,15,8a10148f48fa0a13287affb80e9e26a63b855aa5fc3b229e48b473e7b8e3b886,[]
2,4,15,8a10148f48fa0a13287affb80e9e26a63b855aa5fc3b229e48b473e7b8e3b886,[]
3,4,15,8a10148f48fa0a13287affb80e9e26a63b855aa5fc3b229e48b473e7b8e3b886,[]
0,2,16,8ca4caebdc5e951fbea0b605a767db3c751209bee6f1f09011d36ff0e7f76c21,[]
1,3,16,8ca4caebdc5e951fbea0b605a767db3c751209bee6f1f09011d36ff0e7f76c21,[]
4,1,16,8ca4caebdc5e951fbea0b605a767db3c751209bee6f1f09011d36ff0e7f76c21,[]
2,3,16,8ca4caebdc5e951fbea0b605a767db3c751209bee6f1f09011d36ff0e7f76c21,[]
3,4,16,8ca4caebdc5e951fbea0b605a767db3c751209bee6f1f09011d36ff0e7f76c21,[]
0,2,17,ba78fbf5905ce9b98dbd994466ad90447ef37c67b4185274c3ccce87026a4ba1,[]
1,4,17,ba78fbf5905ce9b98dbd994466ad90447ef37c67b4185274c3ccce87026a4ba1,[]
4,3,17,ba78fbf5905ce9b98dbd994466ad90447ef37c67b4185274c3ccce87026a4ba1,[]
2,4,17,ba78fbf5905ce9b98dbd994466ad90447ef37c67b4185274c3ccce87026a4ba1,[]
3,1,17,ba78fbf5905ce9b98dbd994466ad90447ef37c67b4185274c3ccce87026a4ba1,[]
0,4,18,d9639dd9c566f1f4be37c2b4cac662ac60c3ea8eb38f7970a639507f04fd4fd5,[]
1,4,18,d9639dd9c566f1f4be37c2b4cac662ac60c3ea8eb38f7970a639507f04fd4fd5,[]
4,2,18,d9639dd9c566f1f4be37c2b4cac662ac60c3ea8eb38f7970a639507f04fd4fd5,[]
