2025-06-22T00:13:32.855612291Z 2025-06-22 00:13:32.855 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T00:13:32.855665962Z 	{'encoding': [1101, 3393, 878, 883, 344, 2573, 1842, 234, 78, 1671, 526, 1566, 3401, 1145, 2195, 2646, 2862, 2421, 986, 1613, 1894, 1741, 3430, 3458, 1646, 3157, 170, 1670, 933, 3836, 111, 2198, 494, 469, 3043, 3947, 525, 2305, 2618, 473, 3637, 2136, 254, 159, 3481, 485, 1858, 893, 3984, 381, 3394, 1151, 3074, 2830, 1551, 781, 1053, 2613, 3546, 1439, 1159, 550, 387, 80, 21, 2288, 2519, 740, 2840, 3247, 3245, 3258, 2855, 408, 2997, 119, 2230, 3825, 3301, 1232, 351, 1937, 3892, 712, 3596, 1476, 2286, 2675, 2520, 107, 3097, 2917, 2784, 762, 2485, 983, 2733, 2496, 128, 3321, 156, 2334, 3491, 1999, 1896, 2400, 3549, 2805, 2413, 1128, 2108, 717, 1439, 799, 1446, 2635, 3050, 2224, 1607, 2976, 3930, 2051, 1392, 202, 3500, 837, 213, 1566, 694, 3189, 3259, 1929, 273, 2639, 978, 452, 1865, 203, 2020, 3557]}
2025-06-22T00:13:32.855717018Z 2025-06-22 00:13:32.855 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T00:13:32.855746033Z 	{'hostname_prefix': 'AMG_TimeElitism_G19T2R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T00:13:32.864335642Z 2025-06-22 00:13:32.864 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T00:13:32.864405313Z 2025-06-22 00:13:32.864 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T00:13:32.865118649Z 2025-06-22 00:13:32.864 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T00:13:32.865196766Z 2025-06-22 00:13:32.865 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T00:13:32.866491690Z 2025-06-22 00:13:32.866 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T00:13:52.867281120Z 2025-06-22 00:13:52.866 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T00:14:13.987107198Z 2025-06-22 00:14:13.984 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T00:14:17.868336101Z 2025-06-22 00:14:17.867 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-22T00:14:17.868453503Z 2025-06-22 00:14:17.868 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-22T00:14:37.866999605Z 2025-06-22 00:14:37.866 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-22T00:14:37.867070509Z 2025-06-22 00:14:37.866 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-22T00:14:37.867171260Z 2025-06-22 00:14:37.867 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
2025-06-22T00:14:40.162257814Z 2025-06-22 00:14:40.161 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:26.127651
2025-06-22T00:14:40.405002839Z 2025-06-22 00:14:40.404 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:26.346508
2025-06-22T00:14:40.468910838Z 2025-06-22 00:14:40.468 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:26.422441
2025-06-22T00:14:40.549851452Z 2025-06-22 00:14:40.549 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:26.487475
2025-06-22T00:14:40.649560309Z 2025-06-22 00:14:40.649 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:26.595965
2025-06-22T00:14:41.871831930Z 2025-06-22 00:14:41.871 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-22T00:14:41.871965082Z 2025-06-22 00:14:41.871 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-22T00:14:41.877948518Z 2025-06-22 00:14:41.877 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-22T00:14:41.888950367Z 2025-06-22 00:14:41.888 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
2025-06-22T00:14:41.975274762Z 2025-06-22 00:14:41.974 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed shurJHb5GYSDGH2zsEK84M8Bt29UH and address rhLdGdyeL2nL2hcGnBLupi3Tnkg58RuQyp
2025-06-22T00:14:41.990601824Z 2025-06-22 00:14:41.990 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account1 with seed sh9T8ofoj4DY2UmkwL1sNyqkLt6HR and address raQr3WEvTncYoYCkwmAQBbjYYcqn8KfkM2
2025-06-22T00:14:42.006047630Z 2025-06-22 00:14:42.005 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account3 with seed shsaokbpgPwxWdGQf8TLtp3v2WXf1 and address rwVW8QHux67RPo8DUkzfqr7vpgQZMV9No3
2025-06-22T00:14:43.222727177Z 2025-06-22 00:14:43.222 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:02.998787
2025-06-22T00:14:43.461489243Z 2025-06-22 00:14:43.461 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 3 in 0:00:02.999427
2025-06-22T00:14:43.644669323Z 2025-06-22 00:14:43.644 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:03.056526
2025-06-22T00:14:43.822050916Z 2025-06-22 00:14:43.821 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:03.174185
2025-06-22T00:14:43.936401329Z 2025-06-22 00:14:43.936 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 3 in 0:00:03.243363
2025-06-22T00:14:43.938719429Z 2025-06-22 00:14:43.938 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 0F86173D5ABF157863D478219B3CC441E15A30FF5C84F26539A7ACF1E7C9BDB4 submitted successfully
2025-06-22T00:14:44.830321403Z 2025-06-22 00:14:44.829 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 3E1A34AD41BA2D7D9EFD296E4EB2E0B1124C2DA00E7A27C79EE406347A307877 submitted successfully
2025-06-22T00:14:45.576966611Z 2025-06-22 00:14:45.576 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction BC591E8913C562FE704E3D9D47763C8D70A8E1D39592FBFFE995706622344105 submitted successfully
2025-06-22T00:14:46.150021188Z 2025-06-22 00:14:46.149 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 4 in 0:00:03.001169
2025-06-22T00:14:46.412651651Z 2025-06-22 00:14:46.412 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 4 in 0:00:03.001402
2025-06-22T00:14:46.451211452Z 2025-06-22 00:14:46.450 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 4 in 0:00:02.949661
2025-06-22T00:14:46.548444379Z 2025-06-22 00:14:46.548 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 4 in 0:00:02.825609
2025-06-22T00:14:46.659070302Z 2025-06-22 00:14:46.658 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 4 in 0:00:02.759572
