2025-06-22T07:18:15.044159939Z 2025-06-22 07:18:15.043 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T07:18:15.044243096Z 	{'encoding': [1645, 3508, 356, 1381, 2614, 3430, 2033, 1822, 2972, 294, 2826, 205, 3409, 2159, 2381, 2307, 2603, 1037, 3230, 3667, 3403, 3751, 817, 28, 155, 1157, 3046, 2121, 3755, 1832, 3535, 3806, 2508, 3268, 3904, 1304, 267, 3927, 2030, 435, 3828, 2579, 1078, 3328, 3904, 1300, 1013, 1348, 2201, 2587, 1592, 2607, 3509, 531, 3158, 3999, 2309, 814, 633, 1871, 387, 3811, 3413, 3878, 2107, 159, 1756, 2424, 918, 3608, 1504, 1164, 3470, 835, 1458, 126, 2242, 2282, 141, 3042, 3050, 1145, 3342, 3997, 1194, 228, 2326, 2257, 657, 1999, 1787, 2348, 3164, 1815, 2362, 1045, 1852, 408, 1166, 2136, 3653, 3623, 281, 1675, 261, 457, 2551, 553, 2519, 531, 843, 1306, 3606, 1777, 1319, 2143, 1996, 279, 3607, 3760, 769, 2666, 2655, 2417, 1099, 528, 1108, 2946, 2402, 206, 714, 3667, 939, 422, 1198, 1152, 3810, 1774, 2369, 2148]}
2025-06-22T07:18:15.044257383Z 2025-06-22 07:18:15.043 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T07:18:15.044266460Z 	{'hostname_prefix': 'AMG_ProposalRoulette_G21T2R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T07:18:15.053993397Z 2025-06-22 07:18:15.053 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T07:18:15.054025127Z 2025-06-22 07:18:15.053 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T07:18:15.054822843Z 2025-06-22 07:18:15.054 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T07:18:15.054843803Z 2025-06-22 07:18:15.054 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T07:18:15.056347502Z 2025-06-22 07:18:15.056 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T07:18:35.057175347Z 2025-06-22 07:18:35.056 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T07:18:58.453802649Z 2025-06-22 07:18:58.453 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
