node_id,sender account alias,receiver account alias,amount,tx_hash,validated
0,None,Account2,100001000000,BB482D873B5687F4C007AA1713FA887CC724350488059D8ED5CDE3C55EA3D1B2,True
0,None,Account1,100001000000,B0379A03855D0B651AF64BA38660ED723469A3F715BCD01265CE9BD83BA3786F,True
0,None,Account3,100001000000,742D5BC1D97FB7FF0B3EE42A329723E75FE21F49E1DC8EB5E5C57722B5289904,True
0,Account1,Account3,81000000000,4E936F0E5E54A67E91317B0F7811BEE476DD1A7257A5ACAE110C9DA91D45FB98,False
0,Account1,Account2,80000000000,E89488EE5D6CE8EF1E6B13896941E4468F3CE93AAAE8B001467A3EDDAFD5E2CC,True
0,Account1,Account2,83000000000,0B304D3C1CA5094F4F7D57E8759DFBD7BFCBEBE8EF2FFA268E8B22F4DC378EAC,False
0,Account1,Account3,82000000000,5EB54C4B6F04217B47DF336540E92595FC39F817835D5885DD9F303D1A158F1F,True
1,None,Account2,100001000000,BB482D873B5687F4C007AA1713FA887CC724350488059D8ED5CDE3C55EA3D1B2,True
1,None,Account1,100001000000,B0379A03855D0B651AF64BA38660ED723469A3F715BCD01265CE9BD83BA3786F,True
1,None,Account3,100001000000,742D5BC1D97FB7FF0B3EE42A329723E75FE21F49E1DC8EB5E5C57722B5289904,True
1,Account1,Account3,81000000000,4E936F0E5E54A67E91317B0F7811BEE476DD1A7257A5ACAE110C9DA91D45FB98,False
1,Account1,Account2,80000000000,E89488EE5D6CE8EF1E6B13896941E4468F3CE93AAAE8B001467A3EDDAFD5E2CC,True
1,Account1,Account2,83000000000,0B304D3C1CA5094F4F7D57E8759DFBD7BFCBEBE8EF2FFA268E8B22F4DC378EAC,False
1,Account1,Account3,82000000000,5EB54C4B6F04217B47DF336540E92595FC39F817835D5885DD9F303D1A158F1F,True
2,None,Account2,100001000000,BB482D873B5687F4C007AA1713FA887CC724350488059D8ED5CDE3C55EA3D1B2,True
2,None,Account1,100001000000,B0379A03855D0B651AF64BA38660ED723469A3F715BCD01265CE9BD83BA3786F,True
2,None,Account3,100001000000,742D5BC1D97FB7FF0B3EE42A329723E75FE21F49E1DC8EB5E5C57722B5289904,True
2,Account1,Account3,81000000000,4E936F0E5E54A67E91317B0F7811BEE476DD1A7257A5ACAE110C9DA91D45FB98,False
2,Account1,Account2,80000000000,E89488EE5D6CE8EF1E6B13896941E4468F3CE93AAAE8B001467A3EDDAFD5E2CC,True
2,Account1,Account2,83000000000,0B304D3C1CA5094F4F7D57E8759DFBD7BFCBEBE8EF2FFA268E8B22F4DC378EAC,False
2,Account1,Account3,82000000000,5EB54C4B6F04217B47DF336540E92595FC39F817835D5885DD9F303D1A158F1F,True
3,None,Account2,100001000000,BB482D873B5687F4C007AA1713FA887CC724350488059D8ED5CDE3C55EA3D1B2,True
3,None,Account1,100001000000,B0379A03855D0B651AF64BA38660ED723469A3F715BCD01265CE9BD83BA3786F,True
3,None,Account3,100001000000,742D5BC1D97FB7FF0B3EE42A329723E75FE21F49E1DC8EB5E5C57722B5289904,True
3,Account1,Account3,81000000000,4E936F0E5E54A67E91317B0F7811BEE476DD1A7257A5ACAE110C9DA91D45FB98,False
3,Account1,Account2,80000000000,E89488EE5D6CE8EF1E6B13896941E4468F3CE93AAAE8B001467A3EDDAFD5E2CC,True
3,Account1,Account2,83000000000,0B304D3C1CA5094F4F7D57E8759DFBD7BFCBEBE8EF2FFA268E8B22F4DC378EAC,False
3,Account1,Account3,82000000000,5EB54C4B6F04217B47DF336540E92595FC39F817835D5885DD9F303D1A158F1F,True
4,None,Account2,100001000000,BB482D873B5687F4C007AA1713FA887CC724350488059D8ED5CDE3C55EA3D1B2,True
4,None,Account1,100001000000,B0379A03855D0B651AF64BA38660ED723469A3F715BCD01265CE9BD83BA3786F,True
4,None,Account3,100001000000,742D5BC1D97FB7FF0B3EE42A329723E75FE21F49E1DC8EB5E5C57722B5289904,True
4,Account1,Account3,81000000000,4E936F0E5E54A67E91317B0F7811BEE476DD1A7257A5ACAE110C9DA91D45FB98,False
4,Account1,Account2,80000000000,E89488EE5D6CE8EF1E6B13896941E4468F3CE93AAAE8B001467A3EDDAFD5E2CC,True
4,Account1,Account2,83000000000,0B304D3C1CA5094F4F7D57E8759DFBD7BFCBEBE8EF2FFA268E8B22F4DC378EAC,False
4,Account1,Account3,82000000000,5EB54C4B6F04217B47DF336540E92595FC39F817835D5885DD9F303D1A158F1F,True
