node_id,sender account alias,receiver account alias,amount,tx_hash,validated
0,None,Account1,100001000000,4C9589B49A8807D7DC894CE1973A61978BF5BD88B44C404B789B97DA0C7CFB28,True
0,None,Account2,100001000000,D2C7C0F422E0F033902D791E73904C38F74A5E33D9A64CAA124044DAF5FAD551,True
0,None,Account3,100001000000,4C3CB0253C62C73D1B39E02E5784B873EC88FA17801FDEFF7236A6ED7D1F3515,True
0,Account1,Account3,82000000000,24151EFFA9F4939A4ADF75470637E10B48B7E8F9C7D20A02C3994868B2D0EB71,False
0,Account1,Account2,80000000000,8A86FD87FCB16CF271570CB2A7903501E31781D52E6B8B1DF054B28C6BD8DF6A,True
0,Account1,Account2,83000000000,F456219B4549343329D35BF6141EEA47F0F732CDB3290FDC53BEDD95683A0D88,False
0,Account1,Account3,81000000000,44D0069E5A44825E8A41EEDEEFC70F73FCF3C85817D65A6396FB3AA87EE35D56,True
1,None,Account1,100001000000,4C9589B49A8807D7DC894CE1973A61978BF5BD88B44C404B789B97DA0C7CFB28,True
1,None,Account2,100001000000,D2C7C0F422E0F033902D791E73904C38F74A5E33D9A64CAA124044DAF5FAD551,True
1,None,Account3,100001000000,4C3CB0253C62C73D1B39E02E5784B873EC88FA17801FDEFF7236A6ED7D1F3515,True
1,Account1,Account3,82000000000,24151EFFA9F4939A4ADF75470637E10B48B7E8F9C7D20A02C3994868B2D0EB71,False
1,Account1,Account2,80000000000,8A86FD87FCB16CF271570CB2A7903501E31781D52E6B8B1DF054B28C6BD8DF6A,True
1,Account1,Account2,83000000000,F456219B4549343329D35BF6141EEA47F0F732CDB3290FDC53BEDD95683A0D88,False
1,Account1,Account3,81000000000,44D0069E5A44825E8A41EEDEEFC70F73FCF3C85817D65A6396FB3AA87EE35D56,True
2,None,Account1,100001000000,4C9589B49A8807D7DC894CE1973A61978BF5BD88B44C404B789B97DA0C7CFB28,True
2,None,Account2,100001000000,D2C7C0F422E0F033902D791E73904C38F74A5E33D9A64CAA124044DAF5FAD551,True
2,None,Account3,100001000000,4C3CB0253C62C73D1B39E02E5784B873EC88FA17801FDEFF7236A6ED7D1F3515,True
2,Account1,Account3,82000000000,24151EFFA9F4939A4ADF75470637E10B48B7E8F9C7D20A02C3994868B2D0EB71,False
2,Account1,Account2,80000000000,8A86FD87FCB16CF271570CB2A7903501E31781D52E6B8B1DF054B28C6BD8DF6A,True
2,Account1,Account2,83000000000,F456219B4549343329D35BF6141EEA47F0F732CDB3290FDC53BEDD95683A0D88,False
2,Account1,Account3,81000000000,44D0069E5A44825E8A41EEDEEFC70F73FCF3C85817D65A6396FB3AA87EE35D56,True
3,None,Account1,100001000000,4C9589B49A8807D7DC894CE1973A61978BF5BD88B44C404B789B97DA0C7CFB28,True
3,None,Account2,100001000000,D2C7C0F422E0F033902D791E73904C38F74A5E33D9A64CAA124044DAF5FAD551,True
3,None,Account3,100001000000,4C3CB0253C62C73D1B39E02E5784B873EC88FA17801FDEFF7236A6ED7D1F3515,True
3,Account1,Account3,82000000000,24151EFFA9F4939A4ADF75470637E10B48B7E8F9C7D20A02C3994868B2D0EB71,False
3,Account1,Account2,80000000000,8A86FD87FCB16CF271570CB2A7903501E31781D52E6B8B1DF054B28C6BD8DF6A,True
3,Account1,Account2,83000000000,F456219B4549343329D35BF6141EEA47F0F732CDB3290FDC53BEDD95683A0D88,False
3,Account1,Account3,81000000000,44D0069E5A44825E8A41EEDEEFC70F73FCF3C85817D65A6396FB3AA87EE35D56,True
4,None,Account1,100001000000,4C9589B49A8807D7DC894CE1973A61978BF5BD88B44C404B789B97DA0C7CFB28,True
4,None,Account2,100001000000,D2C7C0F422E0F033902D791E73904C38F74A5E33D9A64CAA124044DAF5FAD551,True
4,None,Account3,100001000000,4C3CB0253C62C73D1B39E02E5784B873EC88FA17801FDEFF7236A6ED7D1F3515,True
4,Account1,Account3,82000000000,24151EFFA9F4939A4ADF75470637E10B48B7E8F9C7D20A02C3994868B2D0EB71,False
4,Account1,Account2,80000000000,8A86FD87FCB16CF271570CB2A7903501E31781D52E6B8B1DF054B28C6BD8DF6A,True
4,Account1,Account2,83000000000,F456219B4549343329D35BF6141EEA47F0F732CDB3290FDC53BEDD95683A0D88,False
4,Account1,Account3,81000000000,44D0069E5A44825E8A41EEDEEFC70F73FCF3C85817D65A6396FB3AA87EE35D56,True
