2025-06-21T20:55:54.275800327Z 2025-06-21 20:55:54.275 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T20:55:54.275853046Z 	{'encoding': [806, 1839, 3317, 3775, 210, 3364, 124, 1118, 944, 3923, 2331, 822, 365, 645, 2720, 2749, 437, 916, 3759, 1541, 414, 206, 2505, 138, 3861, 1159, 2604, 1952, 1889, 204, 3661, 795, 1134, 416, 2459, 689, 3744, 189, 3843, 875, 3616, 2498, 3140, 1651, 2091, 2258, 3301, 3911, 3996, 2604, 3834, 2419, 1152, 505, 1823, 1752, 2746, 3473, 1200, 2789, 1673, 1731, 1711, 1785, 3940, 3281, 253, 3054, 35, 3742, 149, 1438, 765, 1501, 3288, 1077, 3953, 2218, 2464, 380, 1116, 3661, 2452, 673, 3889, 2380, 182, 2599, 2256, 1428, 1013, 3430, 1438, 1334, 2277, 2423, 2560, 1539, 2486, 564, 1533, 3430, 2322, 857, 2675, 2978, 2285, 2823, 3511, 1237, 3570, 2897, 3553, 3413, 2886, 3082, 484, 3384, 994, 1069, 2860, 231, 3779, 1575, 345, 3793, 3562, 603, 788, 1414, 987, 1365, 3555, 3202, 1332, 3094, 3677, 3252, 2171, 887]}
2025-06-21T20:55:54.275885758Z 2025-06-21 20:55:54.275 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T20:55:54.275902380Z 	{'hostname_prefix': 'AMG_NSGAII_G50T8R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T20:55:54.285100236Z 2025-06-21 20:55:54.284 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T20:55:54.285158206Z 2025-06-21 20:55:54.285 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T20:55:54.286100214Z 2025-06-21 20:55:54.285 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T20:55:54.286143787Z 2025-06-21 20:55:54.286 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T20:55:54.287547978Z 2025-06-21 20:55:54.287 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T20:56:10.223268358Z 2025-06-21 20:56:10.222 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T20:56:14.288232577Z 2025-06-21 20:56:14.287 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
