node_id,sender account alias,receiver account alias,amount,tx_hash,validated
0,None,Account1,100001000000,AE74DBA20214A4C7F6056A0F8EE8B8D2152B30DE6AC178F69EF6C7E7489F6A04,True
0,None,Account2,100001000000,A7DB7C3401F382993FC835CBDC02800F3C898FB2BFCAE9A5F1AB97B788846D1B,True
0,None,Account3,100001000000,3F32EDC44C2B124521464857F36ED25AA11E2CBB1006E1AF006E875B43FD4C3B,True
0,Account1,Account3,81000000000,4862AA04B75B5E9A9360490240F90FFDDE6B9B9AD7A1D8CDF15A94D8E2110715,True
0,Account1,Account3,82000000000,DDE15A588221736BA67E5D18EE69895066D991C5B5D5FC29C45601AA8493FA58,False
0,Account1,Account2,80000000000,5B6E67448F2FB10D5C3EA6C8CF5C841403F0FE4EB33F0675D8AA58DC86C3D7E7,False
0,Account1,Account2,83000000000,FF02E7C6E31693C8421AC7BD8610CD7AE26649EB1C5E0846BE6E967E7066EBCF,False
1,None,Account1,100001000000,AE74DBA20214A4C7F6056A0F8EE8B8D2152B30DE6AC178F69EF6C7E7489F6A04,True
1,None,Account2,100001000000,A7DB7C3401F382993FC835CBDC02800F3C898FB2BFCAE9A5F1AB97B788846D1B,True
1,None,Account3,100001000000,3F32EDC44C2B124521464857F36ED25AA11E2CBB1006E1AF006E875B43FD4C3B,True
1,Account1,Account3,81000000000,4862AA04B75B5E9A9360490240F90FFDDE6B9B9AD7A1D8CDF15A94D8E2110715,True
1,Account1,Account3,82000000000,DDE15A588221736BA67E5D18EE69895066D991C5B5D5FC29C45601AA8493FA58,False
1,Account1,Account2,80000000000,5B6E67448F2FB10D5C3EA6C8CF5C841403F0FE4EB33F0675D8AA58DC86C3D7E7,False
1,Account1,Account2,83000000000,FF02E7C6E31693C8421AC7BD8610CD7AE26649EB1C5E0846BE6E967E7066EBCF,False
2,None,Account1,100001000000,AE74DBA20214A4C7F6056A0F8EE8B8D2152B30DE6AC178F69EF6C7E7489F6A04,True
2,None,Account2,100001000000,A7DB7C3401F382993FC835CBDC02800F3C898FB2BFCAE9A5F1AB97B788846D1B,True
2,None,Account3,100001000000,3F32EDC44C2B124521464857F36ED25AA11E2CBB1006E1AF006E875B43FD4C3B,True
2,Account1,Account3,81000000000,4862AA04B75B5E9A9360490240F90FFDDE6B9B9AD7A1D8CDF15A94D8E2110715,True
2,Account1,Account3,82000000000,DDE15A588221736BA67E5D18EE69895066D991C5B5D5FC29C45601AA8493FA58,False
2,Account1,Account2,80000000000,5B6E67448F2FB10D5C3EA6C8CF5C841403F0FE4EB33F0675D8AA58DC86C3D7E7,False
2,Account1,Account2,83000000000,FF02E7C6E31693C8421AC7BD8610CD7AE26649EB1C5E0846BE6E967E7066EBCF,False
3,None,Account1,100001000000,AE74DBA20214A4C7F6056A0F8EE8B8D2152B30DE6AC178F69EF6C7E7489F6A04,True
3,None,Account2,100001000000,A7DB7C3401F382993FC835CBDC02800F3C898FB2BFCAE9A5F1AB97B788846D1B,True
3,None,Account3,100001000000,3F32EDC44C2B124521464857F36ED25AA11E2CBB1006E1AF006E875B43FD4C3B,True
3,Account1,Account3,81000000000,4862AA04B75B5E9A9360490240F90FFDDE6B9B9AD7A1D8CDF15A94D8E2110715,True
3,Account1,Account3,82000000000,DDE15A588221736BA67E5D18EE69895066D991C5B5D5FC29C45601AA8493FA58,False
3,Account1,Account2,80000000000,5B6E67448F2FB10D5C3EA6C8CF5C841403F0FE4EB33F0675D8AA58DC86C3D7E7,False
3,Account1,Account2,83000000000,FF02E7C6E31693C8421AC7BD8610CD7AE26649EB1C5E0846BE6E967E7066EBCF,False
4,None,Account1,100001000000,AE74DBA20214A4C7F6056A0F8EE8B8D2152B30DE6AC178F69EF6C7E7489F6A04,True
4,None,Account2,100001000000,A7DB7C3401F382993FC835CBDC02800F3C898FB2BFCAE9A5F1AB97B788846D1B,True
4,None,Account3,100001000000,3F32EDC44C2B124521464857F36ED25AA11E2CBB1006E1AF006E875B43FD4C3B,True
4,Account1,Account3,81000000000,4862AA04B75B5E9A9360490240F90FFDDE6B9B9AD7A1D8CDF15A94D8E2110715,True
4,Account1,Account3,82000000000,DDE15A588221736BA67E5D18EE69895066D991C5B5D5FC29C45601AA8493FA58,False
4,Account1,Account2,80000000000,5B6E67448F2FB10D5C3EA6C8CF5C841403F0FE4EB33F0675D8AA58DC86C3D7E7,False
4,Account1,Account2,83000000000,FF02E7C6E31693C8421AC7BD8610CD7AE26649EB1C5E0846BE6E967E7066EBCF,False
