2025-06-22T01:05:36.549361552Z 2025-06-22 01:05:36.549 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T01:05:36.549413870Z 	{'encoding': [3368, 3459, 657, 1861, 105, 2362, 3799, 731, 3353, 3710, 2377, 191, 894, 2006, 1165, 1821, 2596, 1641, 1699, 3819, 2884, 3183, 3954, 1890, 1478, 641, 2473, 2823, 593, 3132, 1904, 1228, 2999, 1039, 632, 3382, 1942, 1614, 2261, 687, 3776, 1150, 2038, 2631, 1802, 1945, 3567, 1538, 1573, 1921, 326, 3703, 3369, 2415, 2070, 1769, 3825, 1246, 1079, 1781, 3026, 3989, 1119, 2944, 3223, 3660, 67, 1327, 1059, 2675, 2867, 1985, 2825, 2501, 3945, 578, 3905, 1691, 2786, 1859, 947, 2247, 2722, 1125, 3083, 547, 3651, 2145, 1201, 523, 1273, 486, 190, 3226, 2457, 191, 479, 2375, 3692, 2762, 2953, 1279, 1076, 2044, 937, 344, 1925, 3008, 1196, 2281, 1215, 296, 767, 3431, 2006, 1583, 3287, 2596, 2637, 1018, 551, 2608, 1156, 1700, 3333, 18, 796, 2582, 2252, 2682, 1989, 2429, 2315, 3869, 2538, 1827, 1858, 2085, 2680, 405]}
2025-06-22T01:05:36.549428027Z 2025-06-22 01:05:36.549 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T01:05:36.549433928Z 	{'hostname_prefix': 'AMG_TimeElitism_G24T3R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T01:05:36.557424363Z 2025-06-22 01:05:36.557 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T01:05:36.557525795Z 2025-06-22 01:05:36.557 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T01:05:36.558247046Z 2025-06-22 01:05:36.558 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T01:05:36.558321757Z 2025-06-22 01:05:36.558 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T01:05:36.559424649Z 2025-06-22 01:05:36.559 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T01:05:56.559990429Z 2025-06-22 01:05:56.559 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T01:06:04.690829394Z 2025-06-22 01:06:04.690 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T01:06:06.560849412Z 2025-06-22 01:06:06.560 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
