node_id,ledger_seq,goal_ledger_seq,time_to_validation,close_time,ledger_hash,ledger_index
3,3,20,3.000729,803865770,854D05D9F43DC8B3DE14279BFA6B74276FEDCE9A9688843E330468231B124030,3
4,3,20,2.980932,803865770,854D05D9F43DC8B3DE14279BFA6B74276FEDCE9A9688843E330468231B124030,3
0,3,20,4.000980,803865770,854D05D9F43DC8B3DE14279BFA6B74276FEDCE9A9688843E330468231B124030,3
2,3,20,5.001835,803865770,854D05D9F43DC8B3DE14279BFA6B74276FEDCE9A9688843E330468231B124030,3
2,2,20,18.537082,803865750,63809A066D7C56C5F4461FEAE66D18FE9EE23C9071D83A1C6D44A7CE704EFBF6,2
1,3,20,5.000709,803865770,854D05D9F43DC8B3DE14279BFA6B74276FEDCE9A9688843E330468231B124030,3
1,2,20,18.807681,803865750,63809A066D7C56C5F4461FEAE66D18FE9EE23C9071D83A1C6D44A7CE704EFBF6,2
3,2,20,18.941439,803865750,63809A066D7C56C5F4461FEAE66D18FE9EE23C9071D83A1C6D44A7CE704EFBF6,2
0,2,20,19.064380,803865750,63809A066D7C56C5F4461FEAE66D18FE9EE23C9071D83A1C6D44A7CE704EFBF6,2
4,2,20,19.150933,803865750,63809A066D7C56C5F4461FEAE66D18FE9EE23C9071D83A1C6D44A7CE704EFBF6,2
4,4,20,3.011356,803865771,0D3683292CC1BEBC160A537ECCCE9E120D2BD3D09D338DFB13FCBC7132EF4EF1,4
3,4,20,4.001621,803865771,0D3683292CC1BEBC160A537ECCCE9E120D2BD3D09D338DFB13FCBC7132EF4EF1,4
0,4,20,3.001583,803865771,0D3683292CC1BEBC160A537ECCCE9E120D2BD3D09D338DFB13FCBC7132EF4EF1,4
2,4,20,3.008247,803865771,0D3683292CC1BEBC160A537ECCCE9E120D2BD3D09D338DFB13FCBC7132EF4EF1,4
1,4,20,4.008592,803865771,0D3683292CC1BEBC160A537ECCCE9E120D2BD3D09D338DFB13FCBC7132EF4EF1,4
4,5,20,3.002340,803865780,56CD271BEB390BA774CBA81B63A2286DF1C48B7995981E9A18B59187E47B6041,5
0,5,20,4.001538,803865780,AD1AA78281AE0945271AE774FB9EC9594A280F821FC4F110383647DCCA1DBA92,5
3,5,20,5.001609,803865780,56CD271BEB390BA774CBA81B63A2286DF1C48B7995981E9A18B59187E47B6041,5
2,5,20,5.002203,803865780,AD1AA78281AE0945271AE774FB9EC9594A280F821FC4F110383647DCCA1DBA92,5
1,5,20,4.002888,803865780,AD1AA78281AE0945271AE774FB9EC9594A280F821FC4F110383647DCCA1DBA92,5
4,6,20,7.005174,803865781,66DEAC3269AC9B1984C72F516D104954001FB3ED8878B39F254C2E671ABFF22B,6
3,6,20,6.004862,803865781,FB723DEE4B8140CF743AB9E71B93B7E002C0C07AF67441ED98F2613C7E3CC7FD,6
0,6,20,7.003696,803865781,FB723DEE4B8140CF743AB9E71B93B7E002C0C07AF67441ED98F2613C7E3CC7FD,6
2,6,20,6.003434,803865781,FB723DEE4B8140CF743AB9E71B93B7E002C0C07AF67441ED98F2613C7E3CC7FD,6
1,6,20,7.003964,803865781,FB723DEE4B8140CF743AB9E71B93B7E002C0C07AF67441ED98F2613C7E3CC7FD,6
0,7,20,3.003395,803865790,87580C36F83F5D698204BE66A62442B02524FC03705FCE8BED862A691ACD02DA,7
3,7,20,6.004098,803865790,001806775B9C95E253E0E5172DC03D64256E1D01E6ABEAC79EBABA35D97C3E40,7
1,7,20,6.003752,803865790,001806775B9C95E253E0E5172DC03D64256E1D01E6ABEAC79EBABA35D97C3E40,7
1,8,20,6.004856,803865800,5DA61131AA071837613A23C94C031DE42A143C5273E82D9770B5ACDD207AAB1F,8
3,8,20,8.013228,803865800,5DA61131AA071837613A23C94C031DE42A143C5273E82D9770B5ACDD207AAB1F,8
3,9,20,2.998135,803865801,B16A186AECEA46104E1AA8D1EABB18B28F3F1BE005F7474AC28B2DABC0616D09,9
1,9,20,4.003033,803865801,B16A186AECEA46104E1AA8D1EABB18B28F3F1BE005F7474AC28B2DABC0616D09,9
3,10,20,2.999884,803865810,AC2A629CDB240EFE4E5EFB589D6E8F7A256279F254F0A32D0F16BCB7D89B2312,10
2,7,20,20.029018,803865790,001806775B9C95E253E0E5172DC03D64256E1D01E6ABEAC79EBABA35D97C3E40,7
1,10,20,3.006485,803865810,AC2A629CDB240EFE4E5EFB589D6E8F7A256279F254F0A32D0F16BCB7D89B2312,10
4,7,20,23.014687,803865790,001806775B9C95E253E0E5172DC03D64256E1D01E6ABEAC79EBABA35D97C3E40,7
2,8,20,2.003682,803865800,5DA61131AA071837613A23C94C031DE42A143C5273E82D9770B5ACDD207AAB1F,8
3,11,20,3.001336,803865811,B76BECE8EC8BF86B2B0281594B8CD6FCFFCF862D290D78CA15F503FBFBB375C4,11
0,8,20,20.012876,803865800,5DA61131AA071837613A23C94C031DE42A143C5273E82D9770B5ACDD207AAB1F,8
1,11,20,3.000797,803865811,B76BECE8EC8BF86B2B0281594B8CD6FCFFCF862D290D78CA15F503FBFBB375C4,11
2,9,20,2.004437,803865801,B16A186AECEA46104E1AA8D1EABB18B28F3F1BE005F7474AC28B2DABC0616D09,9
3,12,20,3.001262,803865812,D8C9CE8CE9C1BE7DEC90B6B939F0BE606768323C95F687ABE9CA23021556B6E6,12
2,10,20,1.990876,803865810,AC2A629CDB240EFE4E5EFB589D6E8F7A256279F254F0A32D0F16BCB7D89B2312,10
1,12,20,3.000126,803865812,D8C9CE8CE9C1BE7DEC90B6B939F0BE606768323C95F687ABE9CA23021556B6E6,12
2,11,20,2.004092,803865811,B76BECE8EC8BF86B2B0281594B8CD6FCFFCF862D290D78CA15F503FBFBB375C4,11
3,13,20,3.001034,803865820,FA9F2AEAD1FC0845A9F70F104E0A52EA9F464BC2215DD5D81210B6792CD94DE8,13
1,13,20,3.003074,803865820,FA9F2AEAD1FC0845A9F70F104E0A52EA9F464BC2215DD5D81210B6792CD94DE8,13
2,12,20,1.998364,803865812,D8C9CE8CE9C1BE7DEC90B6B939F0BE606768323C95F687ABE9CA23021556B6E6,12
3,14,20,3.001754,803865821,5D4E1F5F77A11D8DCF74600058ACD53F120D99E88D8EFAD23030AAF282CCF8CC,14
2,13,20,2.047483,803865820,FA9F2AEAD1FC0845A9F70F104E0A52EA9F464BC2215DD5D81210B6792CD94DE8,13
1,14,20,3.000266,803865821,5D4E1F5F77A11D8DCF74600058ACD53F120D99E88D8EFAD23030AAF282CCF8CC,14
2,14,20,2.002966,803865821,5D4E1F5F77A11D8DCF74600058ACD53F120D99E88D8EFAD23030AAF282CCF8CC,14
3,15,20,3.000860,803865822,4927F5D77CF43CB577BD95C2553F925CD0FD08193C66C605140B4F82639FE761,15
1,15,20,3.002192,803865822,4927F5D77CF43CB577BD95C2553F925CD0FD08193C66C605140B4F82639FE761,15
2,15,20,1.952900,803865822,4927F5D77CF43CB577BD95C2553F925CD0FD08193C66C605140B4F82639FE761,15
0,15,20,14.007856,803865822,4927F5D77CF43CB577BD95C2553F925CD0FD08193C66C605140B4F82639FE761,15
4,15,20,16.010098,803865822,4927F5D77CF43CB577BD95C2553F925CD0FD08193C66C605140B4F82639FE761,15
3,16,20,3.001264,803865823,0E46DA502067BB2A09CBA70FD0E733E673D6A5BEE7B2EE7CA05B1CA71C9F6C0E,16
1,16,20,3.000917,803865823,0E46DA502067BB2A09CBA70FD0E733E673D6A5BEE7B2EE7CA05B1CA71C9F6C0E,16
0,16,20,2.045139,803865823,0E46DA502067BB2A09CBA70FD0E733E673D6A5BEE7B2EE7CA05B1CA71C9F6C0E,16
4,16,20,2.060646,803865823,0E46DA502067BB2A09CBA70FD0E733E673D6A5BEE7B2EE7CA05B1CA71C9F6C0E,16
