2025-06-21T16:26:28.308197482Z 2025-06-21 16:26:28.307 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T16:26:28.308259820Z 	{'encoding': [914, 3876, 932, 3109, 3672, 1182, 3083, 3483, 3832, 52, 559, 3120, 2430, 537, 2622, 3673, 1099, 2021, 2733, 1246, 3886, 1870, 555, 2331, 1198, 1004, 2223, 1807, 2102, 1128, 885, 1487, 3885, 3091, 3064, 2705, 1861, 1844, 968, 1012, 1414, 589, 919, 333, 589, 1490, 2012, 2785, 3222, 1185, 1374, 1210, 3269, 650, 3356, 552, 3430, 2847, 877, 2718, 1707, 1889, 2285, 3855, 35, 925, 485, 3127, 2315, 3876, 2813, 2819, 2168, 797, 2380, 3632, 3470, 2086, 1265, 1371, 1730, 92, 1161, 1902, 2128, 1419, 2192, 1433, 409, 1420, 2460, 209, 553, 2287, 103, 2096, 850, 1500, 2276, 1186, 3049, 3850, 3425, 1343, 3240, 380, 2737, 2042, 2558, 134, 3384, 2822, 102, 114, 3966, 2510, 3977, 3552, 2133, 3013, 2350, 1636, 435, 3387, 126, 1434, 315, 3147, 111, 3862, 132, 1033, 2548, 3833, 3114, 1007, 2518, 1808, 174, 808]}
2025-06-21T16:26:28.308271552Z 2025-06-21 16:26:28.308 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T16:26:28.308280399Z 	{'hostname_prefix': 'AMG_NSGAII_G15T6R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T16:26:28.316521868Z 2025-06-21 16:26:28.316 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T16:26:28.316556814Z 2025-06-21 16:26:28.316 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T16:26:28.317268808Z 2025-06-21 16:26:28.317 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T16:26:28.317293234Z 2025-06-21 16:26:28.317 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T16:26:28.318765824Z 2025-06-21 16:26:28.318 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T16:26:48.319485350Z 2025-06-21 16:26:48.319 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T16:26:53.982072375Z 2025-06-21 16:26:53.981 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T16:26:58.320044898Z 2025-06-21 16:26:58.319 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T16:26:58.320156619Z 2025-06-21 16:26:58.319 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-21T16:27:20.106693795Z 2025-06-21 16:27:20.106 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:26.050281
