node_id,sender account alias,receiver account alias,amount,tx_hash,validated
0,None,Account2,100001000000,5485AB00233504C9865DCB74424A1668CAD99FF2321FA9F46B0CCA7DCCD050FF,True
0,None,Account1,100001000000,29365363AB6B90637B9FE89CAA57FED47D7ADE62864389EC7514CD04D69E68D3,True
0,None,Account3,100001000000,BC3499B60D8624E0E87077E48AF0AEB585FF1068A7A8933F109F9B017E434BC5,True
0,Account1,Account3,81000000000,F2167D984FC0EF91E1E9506C3D3770E8A1B74938DA91F582D8F33D2EB1CBF9C1,False
0,Account1,Account3,82000000000,399777F993A7D1220A3AD014ED250270CD8D8E37A7F81CCE473B94F7A1D4E0FB,True
0,Account1,Account2,80000000000,F4D1C862254E6B125C8ACBEB9B5F36B5EF15CD98FAC010FD3665563557868B90,False
0,Account1,Account2,83000000000,A592DCB13F652634D5828D8F52A0A0B4FAA1A650C0832E77ECA7EF7623BAC21A,False
1,None,Account2,100001000000,5485AB00233504C9865DCB74424A1668CAD99FF2321FA9F46B0CCA7DCCD050FF,True
1,None,Account1,100001000000,29365363AB6B90637B9FE89CAA57FED47D7ADE62864389EC7514CD04D69E68D3,True
1,None,Account3,100001000000,BC3499B60D8624E0E87077E48AF0AEB585FF1068A7A8933F109F9B017E434BC5,True
1,Account1,Account3,81000000000,F2167D984FC0EF91E1E9506C3D3770E8A1B74938DA91F582D8F33D2EB1CBF9C1,False
1,Account1,Account3,82000000000,399777F993A7D1220A3AD014ED250270CD8D8E37A7F81CCE473B94F7A1D4E0FB,True
1,Account1,Account2,80000000000,F4D1C862254E6B125C8ACBEB9B5F36B5EF15CD98FAC010FD3665563557868B90,False
1,Account1,Account2,83000000000,A592DCB13F652634D5828D8F52A0A0B4FAA1A650C0832E77ECA7EF7623BAC21A,False
2,None,Account2,100001000000,5485AB00233504C9865DCB74424A1668CAD99FF2321FA9F46B0CCA7DCCD050FF,True
2,None,Account1,100001000000,29365363AB6B90637B9FE89CAA57FED47D7ADE62864389EC7514CD04D69E68D3,True
2,None,Account3,100001000000,BC3499B60D8624E0E87077E48AF0AEB585FF1068A7A8933F109F9B017E434BC5,True
2,Account1,Account3,81000000000,F2167D984FC0EF91E1E9506C3D3770E8A1B74938DA91F582D8F33D2EB1CBF9C1,False
2,Account1,Account3,82000000000,399777F993A7D1220A3AD014ED250270CD8D8E37A7F81CCE473B94F7A1D4E0FB,True
2,Account1,Account2,80000000000,F4D1C862254E6B125C8ACBEB9B5F36B5EF15CD98FAC010FD3665563557868B90,False
2,Account1,Account2,83000000000,A592DCB13F652634D5828D8F52A0A0B4FAA1A650C0832E77ECA7EF7623BAC21A,False
3,None,Account2,100001000000,5485AB00233504C9865DCB74424A1668CAD99FF2321FA9F46B0CCA7DCCD050FF,True
3,None,Account1,100001000000,29365363AB6B90637B9FE89CAA57FED47D7ADE62864389EC7514CD04D69E68D3,True
3,None,Account3,100001000000,BC3499B60D8624E0E87077E48AF0AEB585FF1068A7A8933F109F9B017E434BC5,True
3,Account1,Account3,81000000000,F2167D984FC0EF91E1E9506C3D3770E8A1B74938DA91F582D8F33D2EB1CBF9C1,False
3,Account1,Account3,82000000000,399777F993A7D1220A3AD014ED250270CD8D8E37A7F81CCE473B94F7A1D4E0FB,True
3,Account1,Account2,80000000000,F4D1C862254E6B125C8ACBEB9B5F36B5EF15CD98FAC010FD3665563557868B90,False
3,Account1,Account2,83000000000,A592DCB13F652634D5828D8F52A0A0B4FAA1A650C0832E77ECA7EF7623BAC21A,False
4,None,Account2,100001000000,5485AB00233504C9865DCB74424A1668CAD99FF2321FA9F46B0CCA7DCCD050FF,True
4,None,Account1,100001000000,29365363AB6B90637B9FE89CAA57FED47D7ADE62864389EC7514CD04D69E68D3,True
4,None,Account3,100001000000,BC3499B60D8624E0E87077E48AF0AEB585FF1068A7A8933F109F9B017E434BC5,True
4,Account1,Account3,81000000000,F2167D984FC0EF91E1E9506C3D3770E8A1B74938DA91F582D8F33D2EB1CBF9C1,False
4,Account1,Account3,82000000000,399777F993A7D1220A3AD014ED250270CD8D8E37A7F81CCE473B94F7A1D4E0FB,True
4,Account1,Account2,80000000000,F4D1C862254E6B125C8ACBEB9B5F36B5EF15CD98FAC010FD3665563557868B90,False
4,Account1,Account2,83000000000,A592DCB13F652634D5828D8F52A0A0B4FAA1A650C0832E77ECA7EF7623BAC21A,False
