2025-06-21T18:34:37.811422282Z 2025-06-21 18:34:37.811 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T18:34:37.811464421Z 	{'encoding': [352, 1179, 3870, 1507, 3057, 263, 1214, 2120, 526, 2426, 1464, 3225, 748, 1557, 1841, 1334, 3564, 1597, 745, 2349, 3811, 3491, 2628, 1563, 136, 3410, 3885, 2743, 57, 842, 1445, 3819, 3101, 2701, 1377, 3668, 3940, 1151, 1332, 2994, 1134, 2205, 2753, 3063, 3098, 2089, 113, 2914, 3009, 1063, 3376, 3646, 3227, 595, 2312, 2853, 1911, 1999, 3555, 641, 1921, 3638, 960, 1282, 2116, 741, 2698, 2586, 1637, 2839, 3481, 3240, 1915, 1035, 214, 690, 2167, 2838, 2072, 2565, 3541, 3140, 2056, 1733, 1157, 1739, 475, 583, 725, 2859, 1014, 1901, 3851, 3077, 1219, 2566, 3317, 3291, 944, 1110, 658, 3800, 425, 996, 1837, 2783, 3985, 2710, 2739, 3317, 1929, 2947, 183, 2025, 3128, 243, 3712, 2514, 2923, 3010, 3244, 2375, 2349, 3521, 1800, 3083, 398, 2604, 911, 1181, 2577, 3075, 3724, 2865, 446, 2589, 3384, 0, 1659, 1412]}
2025-06-21T18:34:37.811501191Z 2025-06-21 18:34:37.811 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T18:34:37.811514295Z 	{'hostname_prefix': 'AMG_TournamentDCD_G33T1R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T18:34:37.819893115Z 2025-06-21 18:34:37.819 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T18:34:37.819947527Z 2025-06-21 18:34:37.819 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T18:34:37.820661516Z 2025-06-21 18:34:37.820 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T18:34:37.820722701Z 2025-06-21 18:34:37.820 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T18:34:37.821871450Z 2025-06-21 18:34:37.821 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T18:34:57.822629283Z 2025-06-21 18:34:57.822 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T18:35:24.555061867Z 2025-06-21 18:35:24.554 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
