peer_id,peer_to_id,ledger_seq,ledger_hash,raw_contents
2,3,2,430ec4742c73e943feca94ed7091bc5073a98b1706de852a56b2a83219269c55,[]
4,0,2,430ec4742c73e943feca94ed7091bc5073a98b1706de852a56b2a83219269c55,[]
3,2,2,430ec4742c73e943feca94ed7091bc5073a98b1706de852a56b2a83219269c55,[]
1,4,2,430ec4742c73e943feca94ed7091bc5073a98b1706de852a56b2a83219269c55,[]
0,4,2,430ec4742c73e943feca94ed7091bc5073a98b1706de852a56b2a83219269c55,[]
2,4,3,3f93f903048de1791fcde1c2d774fab61bfc1ca65d161908b466d422dca85c01,[]
1,3,3,3f93f903048de1791fcde1c2d774fab61bfc1ca65d161908b466d422dca85c01,[]
0,1,3,3f93f903048de1791fcde1c2d774fab61bfc1ca65d161908b466d422dca85c01,[]
4,3,3,3f93f903048de1791fcde1c2d774fab61bfc1ca65d161908b466d422dca85c01,[]
3,4,3,3f93f903048de1791fcde1c2d774fab61bfc1ca65d161908b466d422dca85c01,[]
2,4,4,712d35b083b43406a01ad10848e96238f2928259849d6880ceac76d5d8b30384,[]
0,1,4,712d35b083b43406a01ad10848e96238f2928259849d6880ceac76d5d8b30384,[]
4,2,4,712d35b083b43406a01ad10848e96238f2928259849d6880ceac76d5d8b30384,[]
1,4,4,712d35b083b43406a01ad10848e96238f2928259849d6880ceac76d5d8b30384,[]
3,2,4,712d35b083b43406a01ad10848e96238f2928259849d6880ceac76d5d8b30384,[]
1,3,5,1ded61329b3891f0620d6fc21f38e1b1348b19e003af209108916009a9d769de,['072B70D195C989C28799AD8F48C686C04ACBCDFC033E7B711F83B2D3E41F8070']
0,2,5,1ded61329b3891f0620d6fc21f38e1b1348b19e003af209108916009a9d769de,['072B70D195C989C28799AD8F48C686C04ACBCDFC033E7B711F83B2D3E41F8070']
2,4,5,1ded61329b3891f0620d6fc21f38e1b1348b19e003af209108916009a9d769de,['072B70D195C989C28799AD8F48C686C04ACBCDFC033E7B711F83B2D3E41F8070']
3,2,5,1ded61329b3891f0620d6fc21f38e1b1348b19e003af209108916009a9d769de,['072B70D195C989C28799AD8F48C686C04ACBCDFC033E7B711F83B2D3E41F8070']
0,4,6,9ef54b5040632a8157f073509e7e23fcc40fa997246040968238bac070445e8c,"['2D441186D4869C095F59D67CA3469630D572CD4996DFBE0F7DB8F90D283AF969', '41DE2564FD2ECFC1C34ABB05A55FAF108C4A6B4A4D8E7EFBBABA3CBC2E633AD7']"
1,4,6,9ef54b5040632a8157f073509e7e23fcc40fa997246040968238bac070445e8c,"['2D441186D4869C095F59D67CA3469630D572CD4996DFBE0F7DB8F90D283AF969', '41DE2564FD2ECFC1C34ABB05A55FAF108C4A6B4A4D8E7EFBBABA3CBC2E633AD7']"
2,4,6,9ef54b5040632a8157f073509e7e23fcc40fa997246040968238bac070445e8c,"['2D441186D4869C095F59D67CA3469630D572CD4996DFBE0F7DB8F90D283AF969', '41DE2564FD2ECFC1C34ABB05A55FAF108C4A6B4A4D8E7EFBBABA3CBC2E633AD7']"
4,3,5,59c90ca5ece33f855f4d519778d71bc49e99cf9ce5032947255e674ef49ebd2c,"['072B70D195C989C28799AD8F48C686C04ACBCDFC033E7B711F83B2D3E41F8070', '2D441186D4869C095F59D67CA3469630D572CD4996DFBE0F7DB8F90D283AF969', '41DE2564FD2ECFC1C34ABB05A55FAF108C4A6B4A4D8E7EFBBABA3CBC2E633AD7']"
3,0,6,9ef54b5040632a8157f073509e7e23fcc40fa997246040968238bac070445e8c,"['2D441186D4869C095F59D67CA3469630D572CD4996DFBE0F7DB8F90D283AF969', '41DE2564FD2ECFC1C34ABB05A55FAF108C4A6B4A4D8E7EFBBABA3CBC2E633AD7']"
1,4,7,8b1edc82f92d84062f9da9fc90fb0341ce5fc027df6570f6c03fa059581ad597,[]
0,4,7,8b1edc82f92d84062f9da9fc90fb0341ce5fc027df6570f6c03fa059581ad597,[]
2,4,7,8b1edc82f92d84062f9da9fc90fb0341ce5fc027df6570f6c03fa059581ad597,[]
3,4,7,24d1de35bafd97f194115b86c7ec0df7219b16647b70bb2a269417528ea0e39e,[]
1,4,8,9fafeaddd8cba3539ebfcf32c27c304beaedd85902982b9f726d03f2f264649e,['18C73D1A4B250C19C84086E81F78B083BAD819356071F2E514C4EFE86EF8C29B']
0,4,8,9fafeaddd8cba3539ebfcf32c27c304beaedd85902982b9f726d03f2f264649e,['18C73D1A4B250C19C84086E81F78B083BAD819356071F2E514C4EFE86EF8C29B']
2,3,8,9fafeaddd8cba3539ebfcf32c27c304beaedd85902982b9f726d03f2f264649e,['18C73D1A4B250C19C84086E81F78B083BAD819356071F2E514C4EFE86EF8C29B']
3,2,8,9fafeaddd8cba3539ebfcf32c27c304beaedd85902982b9f726d03f2f264649e,['18C73D1A4B250C19C84086E81F78B083BAD819356071F2E514C4EFE86EF8C29B']
0,3,9,1c3f28e64be1ecffab35b09bdc146f92108f4b306fdc02b40e70d1059e29eb2d,[]
1,2,9,1c3f28e64be1ecffab35b09bdc146f92108f4b306fdc02b40e70d1059e29eb2d,[]
2,4,9,1c3f28e64be1ecffab35b09bdc146f92108f4b306fdc02b40e70d1059e29eb2d,[]
3,2,9,1c3f28e64be1ecffab35b09bdc146f92108f4b306fdc02b40e70d1059e29eb2d,[]
1,4,10,602b7ce156d304d336f192a1deb1dbeb14e357ca95e3823dbebdad18f218640c,[]
0,3,10,602b7ce156d304d336f192a1deb1dbeb14e357ca95e3823dbebdad18f218640c,[]
2,1,10,602b7ce156d304d336f192a1deb1dbeb14e357ca95e3823dbebdad18f218640c,[]
3,2,10,602b7ce156d304d336f192a1deb1dbeb14e357ca95e3823dbebdad18f218640c,[]
1,3,11,8783a7fc7e4f85badea4bb3bfca16b8c4bb7077ca464436915a79ed388124796,[]
0,3,11,8783a7fc7e4f85badea4bb3bfca16b8c4bb7077ca464436915a79ed388124796,[]
2,3,11,8783a7fc7e4f85badea4bb3bfca16b8c4bb7077ca464436915a79ed388124796,[]
3,2,11,8783a7fc7e4f85badea4bb3bfca16b8c4bb7077ca464436915a79ed388124796,[]
1,4,12,7dc2494140c73381de303762eec3d2dd1e18e8820422e633ccae8aa0dcb7fd98,[]
0,1,12,7dc2494140c73381de303762eec3d2dd1e18e8820422e633ccae8aa0dcb7fd98,[]
2,4,12,7dc2494140c73381de303762eec3d2dd1e18e8820422e633ccae8aa0dcb7fd98,[]
4,3,12,7dc2494140c73381de303762eec3d2dd1e18e8820422e633ccae8aa0dcb7fd98,[]
3,1,12,7dc2494140c73381de303762eec3d2dd1e18e8820422e633ccae8aa0dcb7fd98,[]
1,0,13,ff35c4c75d6e00ff66ebbeccd0d5eabb6c5a448abf72e7c90ae2d7659f21257c,[]
0,3,13,ff35c4c75d6e00ff66ebbeccd0d5eabb6c5a448abf72e7c90ae2d7659f21257c,[]
2,3,13,ff35c4c75d6e00ff66ebbeccd0d5eabb6c5a448abf72e7c90ae2d7659f21257c,[]
4,2,13,ff35c4c75d6e00ff66ebbeccd0d5eabb6c5a448abf72e7c90ae2d7659f21257c,[]
3,2,13,ff35c4c75d6e00ff66ebbeccd0d5eabb6c5a448abf72e7c90ae2d7659f21257c,[]
1,3,14,558389d49f17c35ea66d91c107645effe1b0f1f0b8c53e785e49d539756f80c8,[]
0,4,14,558389d49f17c35ea66d91c107645effe1b0f1f0b8c53e785e49d539756f80c8,[]
2,4,14,558389d49f17c35ea66d91c107645effe1b0f1f0b8c53e785e49d539756f80c8,[]
4,3,14,558389d49f17c35ea66d91c107645effe1b0f1f0b8c53e785e49d539756f80c8,[]
