peer_id,peer_to_id,ledger_seq,ledger_hash,raw_contents
4,3,2,8f3934995101941dca46510e6b118c51414ed4a860b7f58fcd3ef6427f98bcb2,[]
1,4,2,8f3934995101941dca46510e6b118c51414ed4a860b7f58fcd3ef6427f98bcb2,[]
3,4,2,8f3934995101941dca46510e6b118c51414ed4a860b7f58fcd3ef6427f98bcb2,[]
0,4,2,8f3934995101941dca46510e6b118c51414ed4a860b7f58fcd3ef6427f98bcb2,[]
2,0,2,8f3934995101941dca46510e6b118c51414ed4a860b7f58fcd3ef6427f98bcb2,[]
4,3,3,dc4d064a6f7e8c6c029717a6a50566e77d590a81668ba4071656645d03bc8981,[]
1,4,3,dc4d064a6f7e8c6c029717a6a50566e77d590a81668ba4071656645d03bc8981,[]
2,4,3,dc4d064a6f7e8c6c029717a6a50566e77d590a81668ba4071656645d03bc8981,[]
3,2,3,dc4d064a6f7e8c6c029717a6a50566e77d590a81668ba4071656645d03bc8981,[]
0,3,3,dc4d064a6f7e8c6c029717a6a50566e77d590a81668ba4071656645d03bc8981,[]
4,3,4,7b8327ca02602257371db60a9477b3deb6034921606e1b0f4e745b765337ad06,[]
1,4,4,7b8327ca02602257371db60a9477b3deb6034921606e1b0f4e745b765337ad06,[]
2,4,4,7b8327ca02602257371db60a9477b3deb6034921606e1b0f4e745b765337ad06,[]
3,4,4,7b8327ca02602257371db60a9477b3deb6034921606e1b0f4e745b765337ad06,[]
0,4,4,7b8327ca02602257371db60a9477b3deb6034921606e1b0f4e745b765337ad06,[]
4,3,5,5aff8d18b3059582966353552f7df3f367730a3e4a80f47ed9bb67ee079db6d8,"['230CABA847AAA55C30898DA5E227EA05C4AA23AEF6D5D9E2627C6225234A5A42', '2AAEF4B51910D9E75B0FD8200CF8AF524AF2B473CD95709B62EBDBEA704CEBF8', 'A10197432532D6C8DC014216DF09C907E7CCEE415651DE3EB58CBFEBEAE77D98']"
1,3,5,5aff8d18b3059582966353552f7df3f367730a3e4a80f47ed9bb67ee079db6d8,"['230CABA847AAA55C30898DA5E227EA05C4AA23AEF6D5D9E2627C6225234A5A42', '2AAEF4B51910D9E75B0FD8200CF8AF524AF2B473CD95709B62EBDBEA704CEBF8', 'A10197432532D6C8DC014216DF09C907E7CCEE415651DE3EB58CBFEBEAE77D98']"
2,3,5,5aff8d18b3059582966353552f7df3f367730a3e4a80f47ed9bb67ee079db6d8,"['230CABA847AAA55C30898DA5E227EA05C4AA23AEF6D5D9E2627C6225234A5A42', '2AAEF4B51910D9E75B0FD8200CF8AF524AF2B473CD95709B62EBDBEA704CEBF8', 'A10197432532D6C8DC014216DF09C907E7CCEE415651DE3EB58CBFEBEAE77D98']"
3,2,5,5aff8d18b3059582966353552f7df3f367730a3e4a80f47ed9bb67ee079db6d8,"['230CABA847AAA55C30898DA5E227EA05C4AA23AEF6D5D9E2627C6225234A5A42', '2AAEF4B51910D9E75B0FD8200CF8AF524AF2B473CD95709B62EBDBEA704CEBF8', 'A10197432532D6C8DC014216DF09C907E7CCEE415651DE3EB58CBFEBEAE77D98']"
0,4,5,5aff8d18b3059582966353552f7df3f367730a3e4a80f47ed9bb67ee079db6d8,"['230CABA847AAA55C30898DA5E227EA05C4AA23AEF6D5D9E2627C6225234A5A42', '2AAEF4B51910D9E75B0FD8200CF8AF524AF2B473CD95709B62EBDBEA704CEBF8', 'A10197432532D6C8DC014216DF09C907E7CCEE415651DE3EB58CBFEBEAE77D98']"
4,3,6,2bfee254de2c57beb00e8328729a44e7a4d0086deb331525e43abaf0a8a50561,[]
1,3,6,2bfee254de2c57beb00e8328729a44e7a4d0086deb331525e43abaf0a8a50561,[]
2,0,6,2bfee254de2c57beb00e8328729a44e7a4d0086deb331525e43abaf0a8a50561,[]
3,4,6,2bfee254de2c57beb00e8328729a44e7a4d0086deb331525e43abaf0a8a50561,[]
0,4,6,2bfee254de2c57beb00e8328729a44e7a4d0086deb331525e43abaf0a8a50561,[]
4,3,7,51a11d32fa88ecda09c250cb531448efeed266e092ead262edd3039b8fb8d044,[]
1,3,7,51a11d32fa88ecda09c250cb531448efeed266e092ead262edd3039b8fb8d044,[]
2,4,7,51a11d32fa88ecda09c250cb531448efeed266e092ead262edd3039b8fb8d044,[]
3,1,7,51a11d32fa88ecda09c250cb531448efeed266e092ead262edd3039b8fb8d044,[]
0,4,7,51a11d32fa88ecda09c250cb531448efeed266e092ead262edd3039b8fb8d044,[]
4,3,8,eabe836ad0751965ee570d364096d3f982e9c60665bf3dd4baacc98cff5d2610,['23D805DF2B2DD17A356FEC05DF4D6850E30EAD240B37635FFD977DA0EA564679']
1,4,8,eabe836ad0751965ee570d364096d3f982e9c60665bf3dd4baacc98cff5d2610,['23D805DF2B2DD17A356FEC05DF4D6850E30EAD240B37635FFD977DA0EA564679']
