2025-06-21T19:34:55.665229908Z 2025-06-21 19:34:55.664 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T19:34:55.665297986Z 	{'encoding': [1112, 3908, 477, 3194, 3668, 1322, 2348, 1625, 136, 2510, 1645, 1401, 3001, 3399, 264, 2336, 2677, 616, 2370, 3799, 1091, 2566, 840, 2551, 900, 3052, 2007, 2383, 2921, 435, 3070, 846, 3184, 935, 2049, 2219, 890, 3331, 414, 2571, 1343, 3463, 1682, 393, 1915, 1874, 2911, 2632, 968, 3852, 1070, 2279, 3140, 3086, 3520, 588, 2867, 3801, 1742, 1835, 3614, 1809, 1608, 2152, 3307, 3538, 792, 632, 1604, 2806, 1304, 3231, 533, 2637, 58, 2728, 3922, 1258, 1603, 3507, 2140, 3234, 1367, 2559, 1841, 2680, 3404, 273, 1567, 1281, 1084, 1139, 3990, 1077, 3389, 113, 3849, 2702, 2521, 2487, 553, 2713, 2915, 602, 3618, 1795, 3409, 3039, 1736, 1986, 2341, 3281, 3895, 346, 318, 3565, 377, 1814, 2271, 171, 764, 3523, 2494, 1992, 1552, 1435, 3679, 2294, 745, 1056, 3454, 1887, 1205, 2437, 1414, 1913, 903, 1410, 3368, 1938]}
2025-06-21T19:34:55.665311923Z 2025-06-21 19:34:55.665 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T19:34:55.665321290Z 	{'hostname_prefix': 'AMG_TournamentDCD_G39T4R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T19:34:55.674476244Z 2025-06-21 19:34:55.674 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T19:34:55.674506040Z 2025-06-21 19:34:55.674 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T19:34:55.675230818Z 2025-06-21 19:34:55.675 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T19:34:55.675283237Z 2025-06-21 19:34:55.675 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T19:34:55.676941608Z 2025-06-21 19:34:55.676 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T19:35:15.677874620Z 2025-06-21 19:35:15.677 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T19:35:42.184141693Z 2025-06-21 19:35:42.183 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T19:35:45.678730569Z 2025-06-21 19:35:45.678 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T19:35:45.678779070Z 2025-06-21 19:35:45.678 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-21T19:36:00.363915805Z 2025-06-21 19:36:00.363 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:18.120302
2025-06-21T19:36:00.443381707Z 2025-06-21 19:36:00.442 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:18.181070
2025-06-21T19:36:00.518469644Z 2025-06-21 19:36:00.518 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:18.260158
2025-06-21T19:36:00.584008112Z 2025-06-21 19:36:00.583 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:18.336241
2025-06-21T19:36:00.677257616Z 2025-06-21 19:36:00.676 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-21T19:36:00.677326606Z 2025-06-21 19:36:00.677 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-21T19:36:00.677430973Z 2025-06-21 19:36:00.677 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
2025-06-21T19:36:01.014477244Z 2025-06-21 19:36:01.014 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:18.755243
2025-06-21T19:36:02.681428588Z 2025-06-21 19:36:02.680 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-21T19:36:02.681664113Z 2025-06-21 19:36:02.681 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-21T19:36:02.687209041Z 2025-06-21 19:36:02.686 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-21T19:36:02.697849429Z 2025-06-21 19:36:02.697 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
