2025-06-21T21:25:17.466619673Z 2025-06-21 21:25:17.466 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T21:25:17.466670730Z 	{'encoding': [2447, 2116, 1819, 272, 3602, 40, 3712, 1211, 876, 2867, 3874, 2764, 691, 1741, 2051, 3871, 1681, 1549, 3550, 1446, 3754, 734, 1643, 3223, 3517, 2248, 216, 1668, 1064, 2077, 1957, 3645, 1421, 1459, 411, 429, 1261, 1775, 3689, 2202, 3366, 3497, 119, 2136, 270, 269, 2912, 2384, 2872, 2187, 514, 232, 3195, 2712, 2360, 661, 1799, 2299, 1722, 3455, 2950, 41, 3896, 3575, 3567, 2129, 2519, 3732, 3646, 879, 3158, 1748, 686, 1877, 1767, 2945, 1190, 2171, 3132, 2592, 3185, 1899, 2620, 2399, 75, 2057, 2108, 1392, 3174, 1577, 2431, 2706, 1637, 2158, 3964, 2680, 1131, 3785, 690, 1546, 1413, 3212, 1901, 2901, 1388, 1521, 3722, 2013, 3383, 3391, 3601, 3794, 2155, 294, 168, 974, 914, 105, 3247, 1859, 15, 3639, 264, 1477, 2037, 2653, 3443, 446, 529, 270, 1929, 1817, 3009, 3080, 2243, 3417, 1908, 17, 1583, 2068]}
2025-06-21T21:25:17.466685568Z 2025-06-21 21:25:17.466 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T21:25:17.466690167Z 	{'hostname_prefix': 'AMG_Random_G4T5R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T21:25:17.474966142Z 2025-06-21 21:25:17.474 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T21:25:17.475046694Z 2025-06-21 21:25:17.474 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T21:25:17.475737912Z 2025-06-21 21:25:17.475 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T21:25:17.475811752Z 2025-06-21 21:25:17.475 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T21:25:17.477006291Z 2025-06-21 21:25:17.476 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T21:25:37.477774533Z 2025-06-21 21:25:37.477 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T21:26:06.532149584Z 2025-06-21 21:26:06.531 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T21:26:07.478677017Z 2025-06-21 21:26:07.478 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T21:26:07.478724266Z 2025-06-21 21:26:07.478 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-21T21:26:22.480335622Z 2025-06-21 21:26:22.479 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-21T21:26:22.481156735Z 2025-06-21 21:26:22.480 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-21T21:26:22.481169629Z 2025-06-21 21:26:22.480 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
2025-06-21T21:26:30.210084030Z 2025-06-21 21:26:30.209 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:23.592852
2025-06-21T21:26:30.520766188Z 2025-06-21 21:26:30.520 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:23.939385
2025-06-21T21:26:30.622569724Z 2025-06-21 21:26:30.622 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:24.038826
2025-06-21T21:26:30.752468603Z 2025-06-21 21:26:30.752 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:24.155245
2025-06-21T21:26:30.830842210Z 2025-06-21 21:26:30.830 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:24.222521
2025-06-21T21:26:32.481922625Z 2025-06-21 21:26:32.481 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-21T21:26:32.482122683Z 2025-06-21 21:26:32.481 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-21T21:26:32.487987184Z 2025-06-21 21:26:32.487 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-21T21:26:32.508945059Z 2025-06-21 21:26:32.508 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
2025-06-21T21:26:32.568381942Z 2025-06-21 21:26:32.568 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account1 with seed snEUeey9QkUaUdJmQvvy1SD2G5VBz and address rBSDYjeU8yRk4bKcAbryHLDfFx6DTD2o4n
2025-06-21T21:26:32.579228695Z 2025-06-21 21:26:32.578 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account3 with seed shKsHyTDXJf8DU5iR8c4ZjvG8WWPx and address rpZQ7ihr6RbfchYtVumh3FymAHzFEdSGr5
2025-06-21T21:26:32.579937245Z 2025-06-21 21:26:32.579 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed shkVU1toHMiMRD8rHGtfikGNdJRGv and address rwBuqJ9nbFHRAutcTQmtwZBjQq6Rj3sZ6U
2025-06-21T21:26:33.197871745Z 2025-06-21 21:26:33.197 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 6EB57414C4AB778A82A467365583C3F53F2C130D7D339771177316C8BE52446A submitted successfully
2025-06-21T21:26:33.235446163Z 2025-06-21 21:26:33.234 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:02.998851
2025-06-21T21:26:33.614052368Z 2025-06-21 21:26:33.613 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 3 in 0:00:03.001741
2025-06-21T21:26:33.820661745Z 2025-06-21 21:26:33.820 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:02.981731
