node_id,sender account alias,receiver account alias,amount,tx_hash,validated
0,None,Account1,100001000000,0F5722F808771877005241119D902138B34A3E11D981B4208F57A15AE73151EA,True
0,None,Account3,100001000000,79BADA7AF7FEDF043AF41F124B07D069E83557241E09D6DB46B20D8154DF11A6,True
0,None,Account2,100001000000,622A7CF547032D0CD303119F282BF89E90FC92FDAEF957CFA52E5661BD0741A9,True
0,Account1,Account3,81000000000,BD5D01BD2A2A52444D19A9464A66C679C0B5EAE568783EB826307B3E519C8823,False
0,Account1,Account2,80000000000,2A7BC940BCA279253D511D1414988E67B530F3A0F32237D68CD18BD12F7064EE,True
0,Account1,Account3,82000000000,FEE6535989E7371E04B328D3EE4616DA2CBAAF914E163ABF5D62D6847C5C0C86,False
0,Account1,Account2,83000000000,ED891DEAF848E030F63E8F3FB88303AD89050EA1498E60B329919EF08625A1E1,False
1,None,Account1,100001000000,0F5722F808771877005241119D902138B34A3E11D981B4208F57A15AE73151EA,True
1,None,Account3,100001000000,79BADA7AF7FEDF043AF41F124B07D069E83557241E09D6DB46B20D8154DF11A6,True
1,None,Account2,100001000000,622A7CF547032D0CD303119F282BF89E90FC92FDAEF957CFA52E5661BD0741A9,True
1,Account1,Account3,81000000000,BD5D01BD2A2A52444D19A9464A66C679C0B5EAE568783EB826307B3E519C8823,False
1,Account1,Account2,80000000000,2A7BC940BCA279253D511D1414988E67B530F3A0F32237D68CD18BD12F7064EE,True
1,Account1,Account3,82000000000,FEE6535989E7371E04B328D3EE4616DA2CBAAF914E163ABF5D62D6847C5C0C86,False
1,Account1,Account2,83000000000,ED891DEAF848E030F63E8F3FB88303AD89050EA1498E60B329919EF08625A1E1,False
2,None,Account1,100001000000,0F5722F808771877005241119D902138B34A3E11D981B4208F57A15AE73151EA,True
2,None,Account3,100001000000,79BADA7AF7FEDF043AF41F124B07D069E83557241E09D6DB46B20D8154DF11A6,True
2,None,Account2,100001000000,622A7CF547032D0CD303119F282BF89E90FC92FDAEF957CFA52E5661BD0741A9,True
2,Account1,Account3,81000000000,BD5D01BD2A2A52444D19A9464A66C679C0B5EAE568783EB826307B3E519C8823,False
2,Account1,Account2,80000000000,2A7BC940BCA279253D511D1414988E67B530F3A0F32237D68CD18BD12F7064EE,True
2,Account1,Account3,82000000000,FEE6535989E7371E04B328D3EE4616DA2CBAAF914E163ABF5D62D6847C5C0C86,False
2,Account1,Account2,83000000000,ED891DEAF848E030F63E8F3FB88303AD89050EA1498E60B329919EF08625A1E1,False
3,None,Account1,100001000000,0F5722F808771877005241119D902138B34A3E11D981B4208F57A15AE73151EA,True
3,None,Account3,100001000000,79BADA7AF7FEDF043AF41F124B07D069E83557241E09D6DB46B20D8154DF11A6,True
3,None,Account2,100001000000,622A7CF547032D0CD303119F282BF89E90FC92FDAEF957CFA52E5661BD0741A9,True
3,Account1,Account3,81000000000,BD5D01BD2A2A52444D19A9464A66C679C0B5EAE568783EB826307B3E519C8823,False
3,Account1,Account2,80000000000,2A7BC940BCA279253D511D1414988E67B530F3A0F32237D68CD18BD12F7064EE,True
3,Account1,Account3,82000000000,FEE6535989E7371E04B328D3EE4616DA2CBAAF914E163ABF5D62D6847C5C0C86,False
3,Account1,Account2,83000000000,ED891DEAF848E030F63E8F3FB88303AD89050EA1498E60B329919EF08625A1E1,False
4,None,Account1,100001000000,0F5722F808771877005241119D902138B34A3E11D981B4208F57A15AE73151EA,True
4,None,Account3,100001000000,79BADA7AF7FEDF043AF41F124B07D069E83557241E09D6DB46B20D8154DF11A6,True
4,None,Account2,100001000000,622A7CF547032D0CD303119F282BF89E90FC92FDAEF957CFA52E5661BD0741A9,True
4,Account1,Account3,81000000000,BD5D01BD2A2A52444D19A9464A66C679C0B5EAE568783EB826307B3E519C8823,False
4,Account1,Account2,80000000000,2A7BC940BCA279253D511D1414988E67B530F3A0F32237D68CD18BD12F7064EE,True
4,Account1,Account3,82000000000,FEE6535989E7371E04B328D3EE4616DA2CBAAF914E163ABF5D62D6847C5C0C86,False
4,Account1,Account2,83000000000,ED891DEAF848E030F63E8F3FB88303AD89050EA1498E60B329919EF08625A1E1,False
