2025-06-21T21:27:36.098155970Z 2025-06-21 21:27:36.097 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T21:27:36.098216394Z 	{'encoding': [2447, 2116, 1819, 272, 3602, 40, 3712, 1211, 876, 2867, 3874, 2764, 691, 1741, 2051, 3871, 1681, 1549, 3550, 1446, 3754, 734, 1643, 3223, 3517, 2248, 216, 1668, 1064, 2077, 1957, 3645, 1421, 1459, 411, 429, 1261, 1775, 3689, 2202, 3366, 3497, 119, 2136, 270, 269, 2912, 2384, 2872, 2187, 514, 232, 3195, 2712, 2360, 661, 1799, 2299, 1722, 3455, 2950, 41, 3896, 3575, 3567, 2129, 2519, 3732, 3646, 879, 3158, 1748, 686, 1877, 1767, 2945, 1190, 2171, 3132, 2592, 3185, 1899, 2620, 2399, 75, 2057, 2108, 1392, 3174, 1577, 2431, 2706, 1637, 2158, 3964, 2680, 1131, 3785, 690, 1546, 1413, 3212, 1901, 2901, 1388, 1521, 3722, 2013, 3383, 3391, 3601, 3794, 2155, 294, 168, 974, 914, 105, 3247, 1859, 15, 3639, 264, 1477, 2037, 2653, 3443, 446, 529, 270, 1929, 1817, 3009, 3080, 2243, 3417, 1908, 17, 1583, 2068]}
2025-06-21T21:27:36.098237474Z 2025-06-21 21:27:36.098 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T21:27:36.098241672Z 	{'hostname_prefix': 'AMG_Random_G4T5R1', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T21:27:36.108381784Z 2025-06-21 21:27:36.108 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T21:27:36.108450334Z 2025-06-21 21:27:36.108 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T21:27:36.109176106Z 2025-06-21 21:27:36.109 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T21:27:36.109262690Z 2025-06-21 21:27:36.109 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T21:27:36.110688906Z 2025-06-21 21:27:36.110 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T21:27:56.111353450Z 2025-06-21 21:27:56.110 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T21:28:31.342355892Z 2025-06-21 21:28:31.341 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
